season,posteam,down,dist_bucket,pass_rate,plays
2024,ARI,1,Long (10+),0.5145348837209303,344
2024,ARI,1,Med-Short (3-5),0.4444444444444444,9
2024,ARI,1,Medium (6-9),0.42857142857142855,7
2024,ARI,1,Short (1-2),0.5555555555555556,9
2024,ARI,2,Long (10+),0.6630434782608695,92
2024,ARI,2,Med-Short (3-5),0.5964912280701754,57
2024,ARI,2,Medium (6-9),0.6867469879518072,83
2024,ARI,2,Short (1-2),0.32142857142857145,28
2024,ARI,3,Long (10+),0.6857142857142857,35
2024,ARI,3,Med-Short (3-5),0.7878787878787878,33
2024,ARI,3,Medium (6-9),0.8260869565217391,46
2024,ARI,3,Short (1-2),0.45161290322580644,31
2024,ARI,4,Long (10+),1.0,2
2024,ARI,4,Med-Short (3-5),0.5,2
2024,ARI,4,Medium (6-9),1.0,2
2024,ARI,4,Short (1-2),0.42857142857142855,7
2024,ATL,1,Long (10+),0.43478260869565216,391
2024,ATL,1,Med-Short (3-5),0.125,8
2024,ATL,1,Medium (6-9),0.07692307692307693,13
2024,ATL,1,Short (1-2),0.0,4
2024,ATL,2,Long (10+),0.9019607843137255,102
2024,ATL,2,Med-Short (3-5),0.3835616438356164,73
2024,ATL,2,Medium (6-9),0.6907216494845361,97
2024,ATL,2,Short (1-2),0.18421052631578946,38
2024,ATL,3,Long (10+),0.9148936170212766,47
2024,ATL,3,Med-Short (3-5),0.8695652173913043,46
2024,ATL,3,Medium (6-9),0.9795918367346939,49
2024,ATL,3,Short (1-2),0.22857142857142856,35
2024,ATL,4,Long (10+),1.0,3
2024,ATL,4,Med-Short (3-5),1.0,11
2024,ATL,4,Short (1-2),0.38461538461538464,13
2024,BAL,1,Long (10+),0.4381443298969072,388
2024,BAL,1,Med-Short (3-5),0.0,6
2024,BAL,1,Medium (6-9),0.4166666666666667,12
2024,BAL,1,Short (1-2),0.16666666666666666,6
2024,BAL,2,Long (10+),0.6320754716981132,106
2024,BAL,2,Med-Short (3-5),0.2727272727272727,55
2024,BAL,2,Medium (6-9),0.6326530612244898,98
2024,BAL,2,Short (1-2),0.32,25
2024,BAL,3,Long (10+),0.9787234042553191,47
2024,BAL,3,Med-Short (3-5),0.7777777777777778,36
2024,BAL,3,Medium (6-9),0.9024390243902439,41
2024,BAL,3,Short (1-2),0.09375,32
2024,BAL,4,Long (10+),1.0,2
2024,BAL,4,Med-Short (3-5),1.0,1
2024,BAL,4,Short (1-2),0.125,8
2024,BUF,1,Long (10+),0.43315508021390375,374
2024,BUF,1,Med-Short (3-5),0.18181818181818182,11
2024,BUF,1,Medium (6-9),0.2631578947368421,19
2024,BUF,1,Short (1-2),0.0,4
2024,BUF,2,Long (10+),0.7857142857142857,98
2024,BUF,2,Med-Short (3-5),0.38461538461538464,65
2024,BUF,2,Medium (6-9),0.6981132075471698,106
2024,BUF,2,Short (1-2),0.18181818181818182,44
2024,BUF,3,Long (10+),0.9285714285714286,42
2024,BUF,3,Med-Short (3-5),0.7567567567567568,37
2024,BUF,3,Medium (6-9),0.9454545454545454,55
2024,BUF,3,Short (1-2),0.28888888888888886,45
2024,BUF,4,Med-Short (3-5),1.0,8
2024,BUF,4,Short (1-2),0.2222222222222222,18
2024,CAR,1,Long (10+),0.4212328767123288,292
2024,CAR,1,Med-Short (3-5),0.2857142857142857,7
2024,CAR,1,Medium (6-9),0.5,6
2024,CAR,1,Short (1-2),0.2,5
2024,CAR,2,Long (10+),0.7012987012987013,77
2024,CAR,2,Med-Short (3-5),0.5535714285714286,56
2024,CAR,2,Medium (6-9),0.6025641025641025,78
2024,CAR,2,Short (1-2),0.2727272727272727,22
2024,CAR,3,Long (10+),0.9117647058823529,34
2024,CAR,3,Med-Short (3-5),0.851063829787234,47
2024,CAR,3,Medium (6-9),0.868421052631579,38
2024,CAR,3,Short (1-2),0.48484848484848486,33
2024,CAR,4,Med-Short (3-5),1.0,3
2024,CAR,4,Medium (6-9),1.0,2
2024,CAR,4,Short (1-2),0.4444444444444444,9
2024,CHI,1,Long (10+),0.4542372881355932,295
2024,CHI,1,Med-Short (3-5),0.125,8
2024,CHI,1,Medium (6-9),0.0,2
2024,CHI,1,Short (1-2),0.5,6
2024,CHI,2,Long (10+),0.7526881720430108,93
2024,CHI,2,Med-Short (3-5),0.39622641509433965,53
2024,CHI,2,Medium (6-9),0.5764705882352941,85
2024,CHI,2,Short (1-2),0.3333333333333333,27
2024,CHI,3,Long (10+),0.9387755102040817,49
2024,CHI,3,Med-Short (3-5),0.85,40
2024,CHI,3,Medium (6-9),0.9375,48
2024,CHI,3,Short (1-2),0.3333333333333333,30
2024,CHI,4,Long (10+),1.0,1
2024,CHI,4,Med-Short (3-5),0.8333333333333334,6
2024,CHI,4,Short (1-2),0.3333333333333333,12
2024,CIN,1,Long (10+),0.5540540540540541,370
2024,CIN,1,Med-Short (3-5),0.6153846153846154,13
2024,CIN,1,Medium (6-9),0.5,14
2024,CIN,1,Short (1-2),0.4,10
2024,CIN,2,Long (10+),0.8888888888888888,81
2024,CIN,2,Med-Short (3-5),0.6301369863013698,73
2024,CIN,2,Medium (6-9),0.90625,96
2024,CIN,2,Short (1-2),0.38095238095238093,42
2024,CIN,3,Long (10+),0.9166666666666666,36
2024,CIN,3,Med-Short (3-5),0.9512195121951219,41
2024,CIN,3,Medium (6-9),0.8571428571428571,49
2024,CIN,3,Short (1-2),0.6666666666666666,48
2024,CIN,4,Med-Short (3-5),1.0,6
2024,CIN,4,Short (1-2),0.8,10
2024,CLE,1,Long (10+),0.5607476635514018,321
2024,CLE,1,Med-Short (3-5),0.6666666666666666,3
2024,CLE,1,Medium (6-9),0.4,10
2024,CLE,1,Short (1-2),0.25,4
2024,CLE,2,Long (10+),0.672566371681416,113
2024,CLE,2,Med-Short (3-5),0.375,48
2024,CLE,2,Medium (6-9),0.6785714285714286,84
2024,CLE,2,Short (1-2),0.30434782608695654,23
2024,CLE,3,Long (10+),0.9365079365079365,63
2024,CLE,3,Med-Short (3-5),0.7727272727272727,44
2024,CLE,3,Medium (6-9),0.8780487804878049,41
2024,CLE,3,Short (1-2),0.21739130434782608,23
2024,CLE,4,Med-Short (3-5),1.0,5
2024,CLE,4,Short (1-2),0.23529411764705882,17
2024,DAL,1,Long (10+),0.5438066465256798,331
2024,DAL,1,Med-Short (3-5),0.2857142857142857,7
2024,DAL,1,Medium (6-9),0.14285714285714285,7
2024,DAL,1,Short (1-2),0.0,3
2024,DAL,2,Long (10+),0.6565656565656566,99
2024,DAL,2,Med-Short (3-5),0.5384615384615384,52
2024,DAL,2,Medium (6-9),0.6091954022988506,87
2024,DAL,2,Short (1-2),0.28,25
2024,DAL,3,Long (10+),0.8809523809523809,42
2024,DAL,3,Med-Short (3-5),0.851063829787234,47
2024,DAL,3,Medium (6-9),0.8478260869565217,46
2024,DAL,3,Short (1-2),0.36363636363636365,33
2024,DAL,4,Long (10+),1.0,1
2024,DAL,4,Med-Short (3-5),1.0,1
2024,DAL,4,Medium (6-9),1.0,2
2024,DAL,4,Short (1-2),0.4,10
2024,DEN,1,Long (10+),0.47058823529411764,306
2024,DEN,1,Med-Short (3-5),0.14285714285714285,7
2024,DEN,1,Medium (6-9),0.5714285714285714,7
2024,DEN,1,Short (1-2),0.4,5
2024,DEN,2,Long (10+),0.7333333333333333,75
2024,DEN,2,Med-Short (3-5),0.39215686274509803,51
2024,DEN,2,Medium (6-9),0.6568627450980392,102
2024,DEN,2,Short (1-2),0.25806451612903225,31
2024,DEN,3,Long (10+),0.9761904761904762,42
2024,DEN,3,Med-Short (3-5),0.8378378378378378,37
2024,DEN,3,Medium (6-9),0.8703703703703703,54
2024,DEN,3,Short (1-2),0.5121951219512195,41
2024,DEN,4,Med-Short (3-5),1.0,1
2024,DEN,4,Medium (6-9),1.0,2
2024,DEN,4,Short (1-2),0.25,8
2024,DET,1,Long (10+),0.47126436781609193,348
2024,DET,1,Med-Short (3-5),0.36363636363636365,11
2024,DET,1,Medium (6-9),0.4,15
2024,DET,1,Short (1-2),0.2857142857142857,7
2024,DET,2,Long (10+),0.7023809523809523,84
2024,DET,2,Med-Short (3-5),0.5306122448979592,49
2024,DET,2,Medium (6-9),0.4725274725274725,91
2024,DET,2,Short (1-2),0.5348837209302325,43
2024,DET,3,Long (10+),0.88,25
2024,DET,3,Med-Short (3-5),0.723404255319149,47
2024,DET,3,Medium (6-9),0.8260869565217391,46
2024,DET,3,Short (1-2),0.41935483870967744,31
2024,DET,4,Long (10+),1.0,2
2024,DET,4,Med-Short (3-5),1.0,7
2024,DET,4,Medium (6-9),0.5,2
2024,DET,4,Short (1-2),0.23076923076923078,13
2024,GB,1,Long (10+),0.38513513513513514,296
2024,GB,1,Med-Short (3-5),0.18181818181818182,11
2024,GB,1,Medium (6-9),0.07142857142857142,14
2024,GB,1,Short (1-2),0.1111111111111111,9
2024,GB,2,Long (10+),0.6710526315789473,76
2024,GB,2,Med-Short (3-5),0.3684210526315789,57
2024,GB,2,Medium (6-9),0.5340909090909091,88
2024,GB,2,Short (1-2),0.23076923076923078,26
2024,GB,3,Long (10+),0.8709677419354839,31
2024,GB,3,Med-Short (3-5),0.8048780487804879,41
2024,GB,3,Medium (6-9),0.9090909090909091,33
2024,GB,3,Short (1-2),0.32,25
2024,GB,4,Med-Short (3-5),0.0,1
2024,GB,4,Medium (6-9),0.0,1
2024,GB,4,Short (1-2),0.42857142857142855,7
2024,HOU,1,Long (10+),0.4876237623762376,404
2024,HOU,1,Med-Short (3-5),0.14285714285714285,7
2024,HOU,1,Medium (6-9),0.2857142857142857,7
2024,HOU,1,Short (1-2),0.0,3
2024,HOU,2,Long (10+),0.7213114754098361,122
2024,HOU,2,Med-Short (3-5),0.4222222222222222,45
2024,HOU,2,Medium (6-9),0.5338983050847458,118
2024,HOU,2,Short (1-2),0.3870967741935484,31
2024,HOU,3,Long (10+),0.8378378378378378,74
2024,HOU,3,Med-Short (3-5),0.875,48
2024,HOU,3,Medium (6-9),0.96,50
2024,HOU,3,Short (1-2),0.5675675675675675,37
2024,HOU,4,Long (10+),1.0,1
2024,HOU,4,Med-Short (3-5),1.0,3
2024,HOU,4,Short (1-2),0.5714285714285714,7
2024,IND,1,Long (10+),0.42857142857142855,371
2024,IND,1,Med-Short (3-5),0.0,8
2024,IND,1,Medium (6-9),0.3,10
2024,IND,1,Short (1-2),0.0,3
2024,IND,2,Long (10+),0.803921568627451,102
2024,IND,2,Med-Short (3-5),0.175,40
2024,IND,2,Medium (6-9),0.580952380952381,105
2024,IND,2,Short (1-2),0.18181818181818182,33
2024,IND,3,Long (10+),0.8260869565217391,46
2024,IND,3,Med-Short (3-5),0.7111111111111111,45
2024,IND,3,Medium (6-9),0.8596491228070176,57
2024,IND,3,Short (1-2),0.2222222222222222,36
2024,IND,4,Med-Short (3-5),0.75,8
2024,IND,4,Short (1-2),0.45454545454545453,11
2024,JAX,1,Long (10+),0.4603174603174603,315
2024,JAX,1,Med-Short (3-5),0.375,8
2024,JAX,1,Medium (6-9),0.3333333333333333,9
2024,JAX,1,Short (1-2),0.14285714285714285,7
2024,JAX,2,Long (10+),0.7738095238095238,84
2024,JAX,2,Med-Short (3-5),0.5434782608695652,46
2024,JAX,2,Medium (6-9),0.696078431372549,102
2024,JAX,2,Short (1-2),0.21428571428571427,28
2024,JAX,3,Long (10+),0.851063829787234,47
2024,JAX,3,Med-Short (3-5),0.8157894736842105,38
2024,JAX,3,Medium (6-9),0.9024390243902439,41
2024,JAX,3,Short (1-2),0.358974358974359,39
2024,JAX,4,Long (10+),1.0,2
2024,JAX,4,Short (1-2),0.2222222222222222,9
2024,KC,1,Long (10+),0.5274463007159904,419
2024,KC,1,Med-Short (3-5),0.15384615384615385,13
2024,KC,1,Medium (6-9),0.6153846153846154,13
2024,KC,1,Short (1-2),0.14285714285714285,7
2024,KC,2,Long (10+),0.7904761904761904,105
2024,KC,2,Med-Short (3-5),0.5789473684210527,95
2024,KC,2,Medium (6-9),0.6534653465346535,101
2024,KC,2,Short (1-2),0.41304347826086957,46
2024,KC,3,Long (10+),0.9,50
2024,KC,3,Med-Short (3-5),0.8253968253968254,63
2024,KC,3,Medium (6-9),0.8571428571428571,42
2024,KC,3,Short (1-2),0.49019607843137253,51
2024,KC,4,Short (1-2),0.13333333333333333,15
2024,LA,1,Long (10+),0.5328282828282829,396
2024,LA,1,Med-Short (3-5),0.25,12
2024,LA,1,Medium (6-9),0.5789473684210527,19
2024,LA,1,Short (1-2),0.16666666666666666,6
2024,LA,2,Long (10+),0.65,120
2024,LA,2,Med-Short (3-5),0.4936708860759494,79
2024,LA,2,Medium (6-9),0.6746987951807228,83
2024,LA,2,Short (1-2),0.3181818181818182,44
2024,LA,3,Long (10+),0.7777777777777778,45
2024,LA,3,Med-Short (3-5),0.8703703703703703,54
2024,LA,3,Medium (6-9),0.9767441860465116,43
2024,LA,3,Short (1-2),0.38636363636363635,44
2024,LA,4,Long (10+),1.0,1
2024,LA,4,Med-Short (3-5),1.0,6
2024,LA,4,Medium (6-9),0.5,2
2024,LA,4,Short (1-2),0.09090909090909091,11
2024,LAC,1,Long (10+),0.47246376811594204,345
2024,LAC,1,Med-Short (3-5),0.4,5
2024,LAC,1,Medium (6-9),0.25,8
2024,LAC,1,Short (1-2),0.0,1
2024,LAC,2,Long (10+),0.8369565217391305,92
2024,LAC,2,Med-Short (3-5),0.37037037037037035,54
2024,LAC,2,Medium (6-9),0.78,100
2024,LAC,2,Short (1-2),0.045454545454545456,22
2024,LAC,3,Long (10+),0.7333333333333333,45
2024,LAC,3,Med-Short (3-5),0.8648648648648649,37
2024,LAC,3,Medium (6-9),1.0,49
2024,LAC,3,Short (1-2),0.15217391304347827,46
2024,LAC,4,Long (10+),1.0,1
2024,LAC,4,Med-Short (3-5),1.0,3
2024,LAC,4,Medium (6-9),0.0,1
2024,LAC,4,Short (1-2),0.2857142857142857,7
2024,LV,1,Long (10+),0.5355029585798816,338
2024,LV,1,Med-Short (3-5),0.5,10
2024,LV,1,Medium (6-9),0.4,10
2024,LV,1,Short (1-2),0.25,8
2024,LV,2,Long (10+),0.6767676767676768,99
2024,LV,2,Med-Short (3-5),0.4878048780487805,41
2024,LV,2,Medium (6-9),0.5980392156862745,102
2024,LV,2,Short (1-2),0.23333333333333334,30
2024,LV,3,Long (10+),0.7674418604651163,43
2024,LV,3,Med-Short (3-5),0.7719298245614035,57
2024,LV,3,Medium (6-9),0.8518518518518519,54
2024,LV,3,Short (1-2),0.4166666666666667,24
2024,LV,4,Med-Short (3-5),1.0,4
2024,LV,4,Short (1-2),0.14285714285714285,7
2024,MIA,1,Long (10+),0.44751381215469616,362
2024,MIA,1,Med-Short (3-5),0.18181818181818182,11
2024,MIA,1,Medium (6-9),0.16666666666666666,12
2024,MIA,1,Short (1-2),0.3333333333333333,3
2024,MIA,2,Long (10+),0.7410714285714286,112
2024,MIA,2,Med-Short (3-5),0.5555555555555556,63
2024,MIA,2,Medium (6-9),0.6511627906976745,86
2024,MIA,2,Short (1-2),0.3448275862068966,29
2024,MIA,3,Long (10+),0.8913043478260869,46
2024,MIA,3,Med-Short (3-5),0.8095238095238095,42
2024,MIA,3,Medium (6-9),0.9024390243902439,41
2024,MIA,3,Short (1-2),0.42857142857142855,35
2024,MIA,4,Long (10+),0.0,1
2024,MIA,4,Med-Short (3-5),0.8,5
2024,MIA,4,Medium (6-9),1.0,1
2024,MIA,4,Short (1-2),0.75,8
2024,MIN,1,Long (10+),0.45132743362831856,339
2024,MIN,1,Med-Short (3-5),0.46153846153846156,13
2024,MIN,1,Medium (6-9),0.5,10
2024,MIN,1,Short (1-2),0.25,4
2024,MIN,2,Long (10+),0.7340425531914894,94
2024,MIN,2,Med-Short (3-5),0.5,56
2024,MIN,2,Medium (6-9),0.8061224489795918,98
2024,MIN,2,Short (1-2),0.28125,32
2024,MIN,3,Long (10+),0.9302325581395349,43
2024,MIN,3,Med-Short (3-5),0.972972972972973,37
2024,MIN,3,Medium (6-9),0.9591836734693877,49
2024,MIN,3,Short (1-2),0.56,25
2024,MIN,4,Med-Short (3-5),1.0,4
2024,MIN,4,Short (1-2),0.6666666666666666,6
2024,NE,1,Long (10+),0.402555910543131,313
2024,NE,1,Med-Short (3-5),0.3333333333333333,6
2024,NE,1,Medium (6-9),0.375,8
2024,NE,1,Short (1-2),0.4,5
2024,NE,2,Long (10+),0.6914893617021277,94
2024,NE,2,Med-Short (3-5),0.4230769230769231,52
2024,NE,2,Medium (6-9),0.6593406593406593,91
2024,NE,2,Short (1-2),0.35714285714285715,28
2024,NE,3,Long (10+),0.9230769230769231,39
2024,NE,3,Med-Short (3-5),0.8260869565217391,46
2024,NE,3,Medium (6-9),0.9090909090909091,44
2024,NE,3,Short (1-2),0.42424242424242425,33
2024,NE,4,Long (10+),1.0,1
2024,NE,4,Short (1-2),0.0,7
2024,NO,1,Long (10+),0.4807692307692308,312
2024,NO,1,Med-Short (3-5),0.0,7
2024,NO,1,Medium (6-9),0.0,5
2024,NO,1,Short (1-2),0.0,2
2024,NO,2,Long (10+),0.7087378640776699,103
2024,NO,2,Med-Short (3-5),0.4107142857142857,56
2024,NO,2,Medium (6-9),0.6024096385542169,83
2024,NO,2,Short (1-2),0.3181818181818182,22
2024,NO,3,Long (10+),0.7872340425531915,47
2024,NO,3,Med-Short (3-5),0.7659574468085106,47
2024,NO,3,Medium (6-9),0.975,40
2024,NO,3,Short (1-2),0.36666666666666664,30
2024,NO,4,Med-Short (3-5),0.75,4
2024,NO,4,Medium (6-9),1.0,1
2024,NO,4,Short (1-2),0.25,12
2024,NYG,1,Long (10+),0.5348101265822784,316
2024,NYG,1,Med-Short (3-5),0.5,6
2024,NYG,1,Medium (6-9),0.6666666666666666,3
2024,NYG,1,Short (1-2),0.14285714285714285,7
2024,NYG,2,Long (10+),0.5977011494252874,87
2024,NYG,2,Med-Short (3-5),0.37037037037037035,54
2024,NYG,2,Medium (6-9),0.4891304347826087,92
2024,NYG,2,Short (1-2),0.25,16
2024,NYG,3,Long (10+),0.8409090909090909,44
2024,NYG,3,Med-Short (3-5),0.8297872340425532,47
2024,NYG,3,Medium (6-9),0.8823529411764706,51
2024,NYG,3,Short (1-2),0.3611111111111111,36
2024,NYG,4,Long (10+),0.0,1
2024,NYG,4,Med-Short (3-5),0.75,4
2024,NYG,4,Medium (6-9),1.0,4
2024,NYG,4,Short (1-2),0.3157894736842105,19
2024,NYJ,1,Long (10+),0.49570200573065903,349
2024,NYJ,1,Med-Short (3-5),0.7777777777777778,9
2024,NYJ,1,Medium (6-9),0.5,4
2024,NYJ,1,Short (1-2),0.6,5
2024,NYJ,2,Long (10+),0.7184466019417476,103
2024,NYJ,2,Med-Short (3-5),0.5,62
2024,NYJ,2,Medium (6-9),0.711340206185567,97
2024,NYJ,2,Short (1-2),0.44,25
2024,NYJ,3,Long (10+),0.9259259259259259,54
2024,NYJ,3,Med-Short (3-5),0.8888888888888888,36
2024,NYJ,3,Medium (6-9),0.9583333333333334,48
2024,NYJ,3,Short (1-2),0.5555555555555556,36
2024,NYJ,4,Long (10+),1.0,2
2024,NYJ,4,Med-Short (3-5),0.8333333333333334,6
2024,NYJ,4,Short (1-2),0.6,10
2024,PHI,1,Long (10+),0.372960372960373,429
2024,PHI,1,Med-Short (3-5),0.0,7
2024,PHI,1,Medium (6-9),0.1111111111111111,9
2024,PHI,1,Short (1-2),0.0,8
2024,PHI,2,Long (10+),0.6016949152542372,118
2024,PHI,2,Med-Short (3-5),0.3018867924528302,53
2024,PHI,2,Medium (6-9),0.6825396825396826,126
2024,PHI,2,Short (1-2),0.391304347826087,46
2024,PHI,3,Long (10+),0.7288135593220338,59
2024,PHI,3,Med-Short (3-5),0.6666666666666666,60
2024,PHI,3,Medium (6-9),0.819672131147541,61
2024,PHI,3,Short (1-2),0.2,40
2024,PHI,4,Med-Short (3-5),0.8888888888888888,9
2024,PHI,4,Medium (6-9),0.5,2
2024,PHI,4,Short (1-2),0.4166666666666667,12
2024,PIT,1,Long (10+),0.42016806722689076,357
2024,PIT,1,Med-Short (3-5),0.125,8
2024,PIT,1,Medium (6-9),0.0,5
2024,PIT,1,Short (1-2),0.3333333333333333,6
2024,PIT,2,Long (10+),0.6578947368421053,114
2024,PIT,2,Med-Short (3-5),0.46296296296296297,54
2024,PIT,2,Medium (6-9),0.5636363636363636,110
2024,PIT,2,Short (1-2),0.34615384615384615,26
2024,PIT,3,Long (10+),0.9074074074074074,54
2024,PIT,3,Med-Short (3-5),0.8372093023255814,43
2024,PIT,3,Medium (6-9),0.8148148148148148,54
2024,PIT,3,Short (1-2),0.43902439024390244,41
2024,PIT,4,Long (10+),1.0,3
2024,PIT,4,Medium (6-9),1.0,1
2024,PIT,4,Short (1-2),0.09090909090909091,11
2024,SEA,1,Long (10+),0.5823529411764706,340
2024,SEA,1,Med-Short (3-5),0.38461538461538464,13
2024,SEA,1,Medium (6-9),0.3333333333333333,6
2024,SEA,1,Short (1-2),0.125,8
2024,SEA,2,Long (10+),0.7254901960784313,102
2024,SEA,2,Med-Short (3-5),0.45161290322580644,62
2024,SEA,2,Medium (6-9),0.68,75
2024,SEA,2,Short (1-2),0.28,25
2024,SEA,3,Long (10+),0.8333333333333334,48
2024,SEA,3,Med-Short (3-5),0.8604651162790697,43
2024,SEA,3,Medium (6-9),0.9545454545454546,44
2024,SEA,3,Short (1-2),0.4838709677419355,31
2024,SEA,4,Medium (6-9),1.0,1
2024,SEA,4,Short (1-2),0.18181818181818182,11
2024,SF,1,Long (10+),0.5198776758409785,327
2024,SF,1,Med-Short (3-5),0.45454545454545453,11
2024,SF,1,Medium (6-9),0.21428571428571427,14
2024,SF,1,Short (1-2),0.0,4
2024,SF,2,Long (10+),0.6197183098591549,71
2024,SF,2,Med-Short (3-5),0.4716981132075472,53
2024,SF,2,Medium (6-9),0.5806451612903226,93
2024,SF,2,Short (1-2),0.38461538461538464,26
2024,SF,3,Long (10+),0.7428571428571429,35
2024,SF,3,Med-Short (3-5),0.7777777777777778,45
2024,SF,3,Medium (6-9),0.9302325581395349,43
2024,SF,3,Short (1-2),0.3076923076923077,26
2024,SF,4,Long (10+),1.0,1
2024,SF,4,Med-Short (3-5),1.0,2
2024,SF,4,Short (1-2),0.25,8
2024,TB,1,Long (10+),0.4822888283378747,367
2024,TB,1,Med-Short (3-5),0.375,8
2024,TB,1,Medium (6-9),0.36363636363636365,11
2024,TB,1,Short (1-2),0.5,12
2024,TB,2,Long (10+),0.6222222222222222,90
2024,TB,2,Med-Short (3-5),0.4492753623188406,69
2024,TB,2,Medium (6-9),0.6823529411764706,85
2024,TB,2,Short (1-2),0.42857142857142855,28
2024,TB,3,Long (10+),0.8611111111111112,36
2024,TB,3,Med-Short (3-5),0.8085106382978723,47
2024,TB,3,Medium (6-9),0.8524590163934426,61
2024,TB,3,Short (1-2),0.3103448275862069,29
2024,TB,4,Med-Short (3-5),0.5,2
2024,TB,4,Medium (6-9),1.0,2
2024,TB,4,Short (1-2),0.16666666666666666,6
2024,TEN,1,Long (10+),0.39171974522292996,314
2024,TEN,1,Med-Short (3-5),0.4,5
2024,TEN,1,Medium (6-9),0.25,8
2024,TEN,1,Short (1-2),0.5,2
2024,TEN,2,Long (10+),0.7555555555555555,90
2024,TEN,2,Med-Short (3-5),0.28888888888888886,45
2024,TEN,2,Medium (6-9),0.5806451612903226,93
2024,TEN,2,Short (1-2),0.30434782608695654,23
2024,TEN,3,Long (10+),0.7708333333333334,48
2024,TEN,3,Med-Short (3-5),0.7777777777777778,45
2024,TEN,3,Medium (6-9),0.9230769230769231,39
2024,TEN,3,Short (1-2),0.3225806451612903,31
2024,TEN,4,Long (10+),1.0,3
2024,TEN,4,Med-Short (3-5),1.0,3
2024,TEN,4,Short (1-2),0.42857142857142855,7
2024,WAS,1,Long (10+),0.44881889763779526,381
2024,WAS,1,Med-Short (3-5),0.36363636363636365,11
2024,WAS,1,Medium (6-9),0.16666666666666666,12
2024,WAS,1,Short (1-2),0.18181818181818182,11
2024,WAS,2,Long (10+),0.7478260869565218,115
2024,WAS,2,Med-Short (3-5),0.4142857142857143,70
2024,WAS,2,Medium (6-9),0.6530612244897959,98
2024,WAS,2,Short (1-2),0.15384615384615385,39
2024,WAS,3,Long (10+),0.7884615384615384,52
2024,WAS,3,Med-Short (3-5),0.82,50
2024,WAS,3,Medium (6-9),0.9333333333333333,45
2024,WAS,3,Short (1-2),0.3617021276595745,47
