season,posteam,down,dist_bucket,pass_rate,plays
2024,WAS,4,Med-Short (3-5),0.75,8
2024,WAS,4,Medium (6-9),1.0,2
2024,WAS,4,Short (1-2),0.21052631578947367,19
2025,ARI,1,Long (10+),0.5728476821192053,302
2025,ARI,1,Med-Short (3-5),0.6666666666666666,6
2025,ARI,1,Medium (6-9),0.25,8
2025,ARI,1,Short (1-2),0.3333333333333333,6
2025,ARI,2,Long (10+),0.7282608695652174,92
2025,ARI,2,Med-Short (3-5),0.6136363636363636,44
2025,ARI,2,Medium (6-9),0.7142857142857143,84
2025,ARI,2,Short (1-2),0.32142857142857145,28
2025,ARI,3,Long (10+),0.8653846153846154,52
2025,ARI,3,Med-Short (3-5),0.8787878787878788,33
2025,ARI,3,Medium (6-9),0.9166666666666666,36
2025,ARI,3,Short (1-2),0.36666666666666664,30
2025,ARI,4,Long (10+),1.0,2
2025,ARI,4,Med-Short (3-5),1.0,3
2025,ARI,4,Medium (6-9),1.0,2
2025,ARI,4,Short (1-2),0.2,5
2025,ATL,1,Long (10+),0.42857142857142855,357
2025,ATL,1,Med-Short (3-5),0.5,8
2025,ATL,1,Medium (6-9),0.2222222222222222,9
2025,ATL,1,Short (1-2),0.2857142857142857,7
2025,ATL,2,Long (10+),0.8125,96
2025,ATL,2,Med-Short (3-5),0.37037037037037035,54
2025,ATL,2,Medium (6-9),0.6095238095238096,105
2025,ATL,2,Short (1-2),0.13793103448275862,29
2025,ATL,3,Long (10+),0.9285714285714286,42
2025,ATL,3,Med-Short (3-5),0.9130434782608695,46
2025,ATL,3,Medium (6-9),0.9387755102040817,49
2025,ATL,3,Short (1-2),0.28125,32
2025,ATL,4,Long (10+),1.0,1
2025,ATL,4,Med-Short (3-5),0.75,4
2025,ATL,4,Medium (6-9),1.0,2
2025,ATL,4,Short (1-2),0.3,10
2025,BAL,1,Long (10+),0.4391025641025641,312
2025,BAL,1,Med-Short (3-5),0.1,10
2025,BAL,1,Medium (6-9),0.0,9
2025,BAL,1,Short (1-2),0.3333333333333333,3
2025,BAL,2,Long (10+),0.7108433734939759,83
2025,BAL,2,Med-Short (3-5),0.19298245614035087,57
2025,BAL,2,Medium (6-9),0.4891304347826087,92
2025,BAL,2,Short (1-2),0.047619047619047616,21
2025,BAL,3,Long (10+),0.7419354838709677,31
2025,BAL,3,Med-Short (3-5),0.7608695652173914,46
2025,BAL,3,Medium (6-9),0.92,50
2025,BAL,3,Short (1-2),0.1794871794871795,39
2025,BAL,4,Med-Short (3-5),1.0,4
2025,BAL,4,Medium (6-9),1.0,1
2025,BAL,4,Short (1-2),0.5,10
2025,BUF,1,Long (10+),0.38144329896907214,388
2025,BUF,1,Med-Short (3-5),0.25,4
2025,BUF,1,Medium (6-9),0.3076923076923077,13
2025,BUF,1,Short (1-2),0.2,10
2025,BUF,2,Long (10+),0.8089887640449438,89
2025,BUF,2,Med-Short (3-5),0.4342105263157895,76
2025,BUF,2,Medium (6-9),0.7363636363636363,110
2025,BUF,2,Short (1-2),0.3157894736842105,38
2025,BUF,3,Long (10+),0.8823529411764706,34
2025,BUF,3,Med-Short (3-5),0.7380952380952381,42
2025,BUF,3,Medium (6-9),0.9152542372881356,59
2025,BUF,3,Short (1-2),0.19148936170212766,47
2025,BUF,4,Long (10+),1.0,1
2025,BUF,4,Med-Short (3-5),0.8888888888888888,9
2025,BUF,4,Medium (6-9),1.0,1
2025,BUF,4,Short (1-2),0.47058823529411764,17
2025,CAR,1,Long (10+),0.39825581395348836,344
2025,CAR,1,Med-Short (3-5),0.6666666666666666,9
2025,CAR,1,Medium (6-9),0.625,8
2025,CAR,1,Short (1-2),0.5,4
2025,CAR,2,Long (10+),0.6744186046511628,86
2025,CAR,2,Med-Short (3-5),0.417910447761194,67
2025,CAR,2,Medium (6-9),0.6767676767676768,99
2025,CAR,2,Short (1-2),0.38461538461538464,26
2025,CAR,3,Long (10+),0.7560975609756098,41
2025,CAR,3,Med-Short (3-5),0.6666666666666666,60
2025,CAR,3,Medium (6-9),0.9545454545454546,44
2025,CAR,3,Short (1-2),0.41935483870967744,31
2025,CAR,4,Long (10+),1.0,1
2025,CAR,4,Med-Short (3-5),1.0,10
2025,CAR,4,Short (1-2),0.3333333333333333,15
2025,CHI,1,Long (10+),0.5,424
2025,CHI,1,Med-Short (3-5),0.4444444444444444,9
2025,CHI,1,Medium (6-9),0.18181818181818182,11
2025,CHI,1,Short (1-2),0.6,5
2025,CHI,2,Long (10+),0.6567164179104478,134
2025,CHI,2,Med-Short (3-5),0.4266666666666667,75
2025,CHI,2,Medium (6-9),0.45918367346938777,98
2025,CHI,2,Short (1-2),0.6,30
2025,CHI,3,Long (10+),0.8571428571428571,49
2025,CHI,3,Med-Short (3-5),0.6301369863013698,73
2025,CHI,3,Medium (6-9),0.8958333333333334,48
2025,CHI,3,Short (1-2),0.22,50
2025,CHI,4,Med-Short (3-5),1.0,12
2025,CHI,4,Medium (6-9),1.0,1
2025,CHI,4,Short (1-2),0.5263157894736842,19
2025,CIN,1,Long (10+),0.5804597701149425,348
2025,CIN,1,Med-Short (3-5),0.2857142857142857,7
2025,CIN,1,Medium (6-9),0.6666666666666666,9
2025,CIN,1,Short (1-2),0.25,4
2025,CIN,2,Long (10+),0.7326732673267327,101
2025,CIN,2,Med-Short (3-5),0.5769230769230769,52
2025,CIN,2,Medium (6-9),0.7032967032967034,91
2025,CIN,2,Short (1-2),0.36666666666666664,30
2025,CIN,3,Long (10+),0.88,50
2025,CIN,3,Med-Short (3-5),0.9705882352941176,34
2025,CIN,3,Medium (6-9),0.9787234042553191,47
2025,CIN,3,Short (1-2),0.375,40
2025,CIN,4,Long (10+),1.0,1
2025,CIN,4,Med-Short (3-5),1.0,2
2025,CIN,4,Medium (6-9),1.0,1
2025,CIN,4,Short (1-2),0.375,8
2025,CLE,1,Long (10+),0.4702194357366771,319
2025,CLE,1,Med-Short (3-5),0.3333333333333333,6
2025,CLE,1,Medium (6-9),0.2,5
2025,CLE,1,Short (1-2),0.16666666666666666,6
2025,CLE,2,Long (10+),0.7105263157894737,114
2025,CLE,2,Med-Short (3-5),0.3023255813953488,43
2025,CLE,2,Medium (6-9),0.6111111111111112,90
2025,CLE,2,Short (1-2),0.18181818181818182,22
2025,CLE,3,Long (10+),0.8666666666666667,60
2025,CLE,3,Med-Short (3-5),0.7619047619047619,42
2025,CLE,3,Medium (6-9),0.9259259259259259,54
2025,CLE,3,Short (1-2),0.23333333333333334,30
2025,CLE,4,Med-Short (3-5),1.0,2
2025,CLE,4,Medium (6-9),1.0,2
2025,CLE,4,Short (1-2),0.16666666666666666,12
2025,DAL,1,Long (10+),0.481994459833795,361
2025,DAL,1,Med-Short (3-5),0.2,10
2025,DAL,1,Medium (6-9),0.14285714285714285,7
2025,DAL,1,Short (1-2),0.25,12
2025,DAL,2,Long (10+),0.6989247311827957,93
2025,DAL,2,Med-Short (3-5),0.4153846153846154,65
2025,DAL,2,Medium (6-9),0.7666666666666667,90
2025,DAL,2,Short (1-2),0.21875,32
2025,DAL,3,Long (10+),0.875,40
2025,DAL,3,Med-Short (3-5),0.9166666666666666,48
2025,DAL,3,Medium (6-9),0.972972972972973,37
2025,DAL,3,Short (1-2),0.53125,32
2025,DAL,4,Med-Short (3-5),0.875,8
2025,DAL,4,Short (1-2),0.6923076923076923,13
2025,DEN,1,Long (10+),0.5452261306532663,398
2025,DEN,1,Med-Short (3-5),0.18181818181818182,11
2025,DEN,1,Medium (6-9),0.2,10
2025,DEN,1,Short (1-2),0.0,4
2025,DEN,2,Long (10+),0.6935483870967742,124
2025,DEN,2,Med-Short (3-5),0.5873015873015873,63
2025,DEN,2,Medium (6-9),0.6019417475728155,103
2025,DEN,2,Short (1-2),0.2857142857142857,42
2025,DEN,3,Long (10+),0.9180327868852459,61
2025,DEN,3,Med-Short (3-5),0.8703703703703703,54
2025,DEN,3,Medium (6-9),0.9354838709677419,62
2025,DEN,3,Short (1-2),0.3617021276595745,47
2025,DEN,4,Med-Short (3-5),0.6666666666666666,3
2025,DEN,4,Short (1-2),0.6,10
2025,DET,1,Long (10+),0.5180722891566265,332
2025,DET,1,Med-Short (3-5),0.45454545454545453,11
2025,DET,1,Medium (6-9),0.625,8
2025,DET,1,Short (1-2),0.0,4
2025,DET,2,Long (10+),0.7252747252747253,91
2025,DET,2,Med-Short (3-5),0.5454545454545454,44
2025,DET,2,Medium (6-9),0.532608695652174,92
2025,DET,2,Short (1-2),0.23333333333333334,30
2025,DET,3,Long (10+),0.9565217391304348,46
2025,DET,3,Med-Short (3-5),0.6808510638297872,47
2025,DET,3,Medium (6-9),0.9534883720930233,43
2025,DET,3,Short (1-2),0.39285714285714285,28
2025,DET,4,Med-Short (3-5),0.8888888888888888,9
2025,DET,4,Short (1-2),0.5833333333333334,12
2025,GB,1,Long (10+),0.45576407506702415,373
2025,GB,1,Med-Short (3-5),0.16666666666666666,12
2025,GB,1,Medium (6-9),0.14285714285714285,7
2025,GB,1,Short (1-2),0.3333333333333333,3
2025,GB,2,Long (10+),0.7752808988764045,89
2025,GB,2,Med-Short (3-5),0.3194444444444444,72
2025,GB,2,Medium (6-9),0.6636363636363637,110
2025,GB,2,Short (1-2),0.24,25
2025,GB,3,Long (10+),0.9302325581395349,43
2025,GB,3,Med-Short (3-5),0.7894736842105263,38
2025,GB,3,Medium (6-9),0.8431372549019608,51
2025,GB,3,Short (1-2),0.30612244897959184,49
2025,GB,4,Med-Short (3-5),1.0,5
2025,GB,4,Medium (6-9),1.0,4
2025,GB,4,Short (1-2),0.5,14
2025,HOU,1,Long (10+),0.4628712871287129,404
2025,HOU,1,Med-Short (3-5),0.125,8
2025,HOU,1,Medium (6-9),0.25,8
2025,HOU,1,Short (1-2),0.14285714285714285,7
2025,HOU,2,Long (10+),0.708029197080292,137
2025,HOU,2,Med-Short (3-5),0.4857142857142857,70
2025,HOU,2,Medium (6-9),0.7909090909090909,110
2025,HOU,2,Short (1-2),0.17647058823529413,34
2025,HOU,3,Long (10+),0.8153846153846154,65
2025,HOU,3,Med-Short (3-5),0.8867924528301887,53
2025,HOU,3,Medium (6-9),0.9245283018867925,53
2025,HOU,3,Short (1-2),0.3191489361702128,47
2025,HOU,4,Med-Short (3-5),1.0,1
2025,HOU,4,Short (1-2),0.3076923076923077,13
2025,IND,1,Long (10+),0.503030303030303,330
2025,IND,1,Med-Short (3-5),0.2222222222222222,9
2025,IND,1,Medium (6-9),0.4444444444444444,9
2025,IND,1,Short (1-2),0.2857142857142857,7
2025,IND,2,Long (10+),0.9010989010989011,91
2025,IND,2,Med-Short (3-5),0.3829787234042553,47
2025,IND,2,Medium (6-9),0.6373626373626373,91
2025,IND,2,Short (1-2),0.11428571428571428,35
2025,IND,3,Long (10+),0.7567567567567568,37
2025,IND,3,Med-Short (3-5),0.74,50
2025,IND,3,Medium (6-9),0.8837209302325582,43
2025,IND,3,Short (1-2),0.3548387096774194,31
2025,IND,4,Long (10+),1.0,1
2025,IND,4,Med-Short (3-5),1.0,2
2025,IND,4,Medium (6-9),1.0,1
2025,IND,4,Short (1-2),0.25,16
2025,JAX,1,Long (10+),0.49127906976744184,344
2025,JAX,1,Med-Short (3-5),0.2727272727272727,11
2025,JAX,1,Medium (6-9),0.5454545454545454,11
2025,JAX,1,Short (1-2),0.0,4
2025,JAX,2,Long (10+),0.7029702970297029,101
2025,JAX,2,Med-Short (3-5),0.5333333333333333,60
2025,JAX,2,Medium (6-9),0.7391304347826086,92
2025,JAX,2,Short (1-2),0.38461538461538464,26
2025,JAX,3,Long (10+),0.8666666666666667,45
2025,JAX,3,Med-Short (3-5),0.717391304347826,46
2025,JAX,3,Medium (6-9),0.8837209302325582,43
2025,JAX,3,Short (1-2),0.2857142857142857,28
2025,JAX,4,Med-Short (3-5),1.0,2
2025,JAX,4,Short (1-2),0.07692307692307693,13
2025,KC,1,Long (10+),0.5254237288135594,354
2025,KC,1,Med-Short (3-5),0.14285714285714285,7
2025,KC,1,Medium (6-9),0.3684210526315789,19
2025,KC,1,Short (1-2),0.25,4
2025,KC,2,Long (10+),0.7959183673469388,98
2025,KC,2,Med-Short (3-5),0.546875,64
2025,KC,2,Medium (6-9),0.7575757575757576,99
2025,KC,2,Short (1-2),0.1935483870967742,31
2025,KC,3,Long (10+),0.8409090909090909,44
2025,KC,3,Med-Short (3-5),0.8367346938775511,49
2025,KC,3,Medium (6-9),0.8974358974358975,39
2025,KC,3,Short (1-2),0.40425531914893614,47
2025,KC,4,Med-Short (3-5),1.0,6
2025,KC,4,Medium (6-9),1.0,1
2025,KC,4,Short (1-2),0.3888888888888889,18
2025,LA,1,Long (10+),0.5296912114014252,421
2025,LA,1,Med-Short (3-5),0.4666666666666667,15
2025,LA,1,Medium (6-9),0.5333333333333333,15
2025,LA,1,Short (1-2),0.4444444444444444,9
2025,LA,2,Long (10+),0.8260869565217391,115
2025,LA,2,Med-Short (3-5),0.5280898876404494,89
2025,LA,2,Medium (6-9),0.72,100
2025,LA,2,Short (1-2),0.38235294117647056,34
2025,LA,3,Long (10+),0.9047619047619048,42
2025,LA,3,Med-Short (3-5),0.8863636363636364,44
2025,LA,3,Medium (6-9),1.0,43
2025,LA,3,Short (1-2),0.5686274509803921,51
2025,LA,4,Med-Short (3-5),1.0,7
2025,LA,4,Medium (6-9),1.0,1
2025,LA,4,Short (1-2),0.25,20
2025,LAC,1,Long (10+),0.4606741573033708,356
2025,LAC,1,Med-Short (3-5),0.2222222222222222,9
2025,LAC,1,Medium (6-9),0.0,5
2025,LAC,1,Short (1-2),0.25,4
2025,LAC,2,Long (10+),0.8118811881188119,101
2025,LAC,2,Med-Short (3-5),0.5555555555555556,63
2025,LAC,2,Medium (6-9),0.7217391304347827,115
2025,LAC,2,Short (1-2),0.21428571428571427,28
2025,LAC,3,Long (10+),0.8837209302325582,43
2025,LAC,3,Med-Short (3-5),0.9122807017543859,57
2025,LAC,3,Medium (6-9),0.8596491228070176,57
2025,LAC,3,Short (1-2),0.2857142857142857,49
2025,LAC,4,Short (1-2),0.375,8
2025,LV,1,Long (10+),0.5229681978798587,283
2025,LV,1,Med-Short (3-5),0.0,3
2025,LV,1,Medium (6-9),0.4,5
2025,LV,1,Short (1-2),0.5,2
2025,LV,2,Long (10+),0.6153846153846154,91
2025,LV,2,Med-Short (3-5),0.5116279069767442,43
2025,LV,2,Medium (6-9),0.6142857142857143,70
2025,LV,2,Short (1-2),0.47619047619047616,21
2025,LV,3,Long (10+),0.86,50
2025,LV,3,Med-Short (3-5),0.8928571428571429,28
2025,LV,3,Medium (6-9),0.9761904761904762,42
2025,LV,3,Short (1-2),0.38461538461538464,39
2025,LV,4,Med-Short (3-5),0.8333333333333334,6
2025,LV,4,Medium (6-9),1.0,1
2025,LV,4,Short (1-2),0.42857142857142855,7
2025,MIA,1,Long (10+),0.4339622641509434,265
2025,MIA,1,Med-Short (3-5),0.5454545454545454,11
2025,MIA,1,Medium (6-9),0.2222222222222222,9
2025,MIA,1,Short (1-2),0.0,1
2025,MIA,2,Long (10+),0.6455696202531646,79
2025,MIA,2,Med-Short (3-5),0.35555555555555557,45
2025,MIA,2,Medium (6-9),0.625,72
2025,MIA,2,Short (1-2),0.375,24
2025,MIA,3,Long (10+),0.9047619047619048,42
2025,MIA,3,Med-Short (3-5),0.8518518518518519,27
2025,MIA,3,Medium (6-9),0.8837209302325582,43
2025,MIA,3,Short (1-2),0.20833333333333334,24
2025,MIA,4,Long (10+),1.0,1
2025,MIA,4,Med-Short (3-5),1.0,3
2025,MIA,4,Medium (6-9),1.0,1
2025,MIA,4,Short (1-2),0.6,5
2025,MIN,1,Long (10+),0.4726027397260274,292
2025,MIN,1,Med-Short (3-5),0.5,8
2025,MIN,1,Medium (6-9),0.75,4
2025,MIN,1,Short (1-2),0.6666666666666666,3
2025,MIN,2,Long (10+),0.6447368421052632,76
2025,MIN,2,Med-Short (3-5),0.46938775510204084,49
2025,MIN,2,Medium (6-9),0.7159090909090909,88
2025,MIN,2,Short (1-2),0.391304347826087,23
2025,MIN,3,Long (10+),0.8648648648648649,37
2025,MIN,3,Med-Short (3-5),1.0,30
2025,MIN,3,Medium (6-9),0.8163265306122449,49
2025,MIN,3,Short (1-2),0.3235294117647059,34
2025,MIN,4,Med-Short (3-5),1.0,2
2025,MIN,4,Short (1-2),0.2222222222222222,9
2025,NE,1,Long (10+),0.4577114427860697,402
2025,NE,1,Med-Short (3-5),0.2727272727272727,11
2025,NE,1,Medium (6-9),0.125,16
2025,NE,1,Short (1-2),0.5,8
2025,NE,2,Long (10+),0.8113207547169812,106
2025,NE,2,Med-Short (3-5),0.391304347826087,69
2025,NE,2,Medium (6-9),0.5966386554621849,119
2025,NE,2,Short (1-2),0.15789473684210525,38
2025,NE,3,Long (10+),0.9259259259259259,54
2025,NE,3,Med-Short (3-5),0.8958333333333334,48
2025,NE,3,Medium (6-9),0.8596491228070176,57
2025,NE,3,Short (1-2),0.375,40
2025,NE,4,Long (10+),1.0,2
2025,NE,4,Med-Short (3-5),1.0,5
2025,NE,4,Medium (6-9),0.0,1
2025,NE,4,Short (1-2),0.4666666666666667,15
2025,NO,1,Long (10+),0.46546546546546547,333
2025,NO,1,Med-Short (3-5),0.375,8
2025,NO,1,Medium (6-9),0.14285714285714285,7
2025,NO,1,Short (1-2),0.0,1
2025,NO,2,Long (10+),0.7912087912087912,91
2025,NO,2,Med-Short (3-5),0.39215686274509803,51
2025,NO,2,Medium (6-9),0.7037037037037037,108
2025,NO,2,Short (1-2),0.28,25
2025,NO,3,Long (10+),1.0,40
2025,NO,3,Med-Short (3-5),0.75,40
2025,NO,3,Medium (6-9),0.9111111111111111,45
2025,NO,3,Short (1-2),0.2619047619047619,42
2025,NO,4,Med-Short (3-5),1.0,3
2025,NO,4,Short (1-2),0.3333333333333333,15
2025,NYG,1,Long (10+),0.48405797101449277,345
2025,NYG,1,Med-Short (3-5),0.2222222222222222,9
2025,NYG,1,Medium (6-9),0.42857142857142855,7
2025,NYG,1,Short (1-2),0.2857142857142857,7
2025,NYG,2,Long (10+),0.631578947368421,95
2025,NYG,2,Med-Short (3-5),0.3389830508474576,59
2025,NYG,2,Medium (6-9),0.49,100
2025,NYG,2,Short (1-2),0.10344827586206896,29
2025,NYG,3,Long (10+),0.8490566037735849,53
2025,NYG,3,Med-Short (3-5),0.675,40
2025,NYG,3,Medium (6-9),0.8775510204081632,49
2025,NYG,3,Short (1-2),0.4,30
2025,NYG,4,Long (10+),0.5,4
2025,NYG,4,Med-Short (3-5),1.0,9
2025,NYG,4,Medium (6-9),1.0,1
2025,NYG,4,Short (1-2),0.5555555555555556,9
2025,NYJ,1,Long (10+),0.42641509433962266,265
2025,NYJ,1,Med-Short (3-5),0.6666666666666666,3
2025,NYJ,1,Medium (6-9),0.16666666666666666,6
2025,NYJ,1,Short (1-2),0.0,2
2025,NYJ,2,Long (10+),0.64,75
2025,NYJ,2,Med-Short (3-5),0.3333333333333333,54
2025,NYJ,2,Medium (6-9),0.4444444444444444,72
2025,NYJ,2,Short (1-2),0.15384615384615385,13
2025,NYJ,3,Long (10+),0.7142857142857143,35
2025,NYJ,3,Med-Short (3-5),0.7027027027027027,37
2025,NYJ,3,Medium (6-9),0.86,50
2025,NYJ,3,Short (1-2),0.17647058823529413,34
2025,NYJ,4,Med-Short (3-5),1.0,3
2025,NYJ,4,Medium (6-9),1.0,1
2025,NYJ,4,Short (1-2),0.3333333333333333,9
2025,PHI,1,Long (10+),0.48695652173913045,345
2025,PHI,1,Med-Short (3-5),0.2,10
2025,PHI,1,Medium (6-9),0.2,5
2025,PHI,1,Short (1-2),0.25,8
2025,PHI,2,Long (10+),0.6581196581196581,117
2025,PHI,2,Med-Short (3-5),0.5161290322580645,62
2025,PHI,2,Medium (6-9),0.5714285714285714,84
2025,PHI,2,Short (1-2),0.38235294117647056,34
2025,PHI,3,Long (10+),0.7846153846153846,65
2025,PHI,3,Med-Short (3-5),0.7,40
2025,PHI,3,Medium (6-9),0.9,50
2025,PHI,3,Short (1-2),0.28,25
2025,PHI,4,Long (10+),1.0,1
2025,PHI,4,Med-Short (3-5),0.8333333333333334,6
2025,PHI,4,Medium (6-9),1.0,1
2025,PHI,4,Short (1-2),0.2727272727272727,11
2025,PIT,1,Long (10+),0.5071225071225072,351
2025,PIT,1,Med-Short (3-5),0.375,8
2025,PIT,1,Medium (6-9),0.3,10
2025,PIT,1,Short (1-2),0.25,8
2025,PIT,2,Long (10+),0.7652173913043478,115
2025,PIT,2,Med-Short (3-5),0.29310344827586204,58
2025,PIT,2,Medium (6-9),0.7333333333333333,90
2025,PIT,2,Short (1-2),0.2413793103448276,29
2025,PIT,3,Long (10+),1.0,58
2025,PIT,3,Med-Short (3-5),0.8666666666666667,45
2025,PIT,3,Medium (6-9),0.8695652173913043,46
2025,PIT,3,Short (1-2),0.4,45
2025,PIT,4,Long (10+),1.0,1
2025,PIT,4,Med-Short (3-5),1.0,2
2025,PIT,4,Medium (6-9),1.0,3
2025,PIT,4,Short (1-2),0.23076923076923078,13
2025,SEA,1,Long (10+),0.4985835694050991,353
2025,SEA,1,Med-Short (3-5),0.2222222222222222,9
2025,SEA,1,Medium (6-9),0.4,10
2025,SEA,1,Short (1-2),0.2,5
2025,SEA,2,Long (10+),0.6422018348623854,109
2025,SEA,2,Med-Short (3-5),0.3404255319148936,47
2025,SEA,2,Medium (6-9),0.6222222222222222,90
2025,SEA,2,Short (1-2),0.32142857142857145,28
2025,SEA,3,Long (10+),0.7555555555555555,45
2025,SEA,3,Med-Short (3-5),0.7567567567567568,37
2025,SEA,3,Medium (6-9),0.9607843137254902,51
2025,SEA,3,Short (1-2),0.3076923076923077,39
2025,SEA,4,Med-Short (3-5),1.0,2
2025,SEA,4,Short (1-2),0.375,8
2025,SF,1,Long (10+),0.529126213592233,412
2025,SF,1,Med-Short (3-5),0.1111111111111111,9
2025,SF,1,Medium (6-9),0.375,16
2025,SF,1,Short (1-2),0.4,5
2025,SF,2,Long (10+),0.7311827956989247,93
2025,SF,2,Med-Short (3-5),0.34375,64
2025,SF,2,Medium (6-9),0.6639344262295082,122
2025,SF,2,Short (1-2),0.30303030303030304,33
2025,SF,3,Long (10+),0.8717948717948718,39
2025,SF,3,Med-Short (3-5),0.8518518518518519,54
2025,SF,3,Medium (6-9),0.94,50
2025,SF,3,Short (1-2),0.25,44
2025,SF,4,Med-Short (3-5),1.0,2
2025,SF,4,Short (1-2),0.4666666666666667,15
2025,TB,1,Long (10+),0.44886363636363635,352
2025,TB,1,Med-Short (3-5),0.3333333333333333,6
2025,TB,1,Medium (6-9),0.3333333333333333,9
2025,TB,1,Short (1-2),0.4,10
2025,TB,2,Long (10+),0.7010309278350515,97
2025,TB,2,Med-Short (3-5),0.36363636363636365,66
2025,TB,2,Medium (6-9),0.75,96
2025,TB,2,Short (1-2),0.3793103448275862,29
2025,TB,3,Long (10+),0.8163265306122449,49
2025,TB,3,Med-Short (3-5),0.8108108108108109,37
2025,TB,3,Medium (6-9),0.8148148148148148,54
2025,TB,3,Short (1-2),0.25,44
2025,TB,4,Long (10+),0.5,2
2025,TB,4,Med-Short (3-5),1.0,2
2025,TB,4,Short (1-2),0.25,12
2025,TEN,1,Long (10+),0.4490566037735849,265
2025,TEN,1,Med-Short (3-5),0.0,1
2025,TEN,1,Medium (6-9),0.2222222222222222,9
2025,TEN,1,Short (1-2),1.0,2
2025,TEN,2,Long (10+),0.6578947368421053,76
2025,TEN,2,Med-Short (3-5),0.39473684210526316,38
2025,TEN,2,Medium (6-9),0.7142857142857143,98
2025,TEN,2,Short (1-2),0.2,15
2025,TEN,3,Long (10+),0.8809523809523809,42
2025,TEN,3,Med-Short (3-5),0.8,40
2025,TEN,3,Medium (6-9),0.9787234042553191,47
2025,TEN,3,Short (1-2),0.2857142857142857,28
2025,TEN,4,Med-Short (3-5),1.0,1
2025,TEN,4,Short (1-2),0.5,8
2025,WAS,1,Long (10+),0.3979933110367893,299
2025,WAS,1,Med-Short (3-5),0.0,6
2025,WAS,1,Medium (6-9),0.125,8
2025,WAS,1,Short (1-2),0.0,5
2025,WAS,2,Long (10+),0.7272727272727273,77
2025,WAS,2,Med-Short (3-5),0.3508771929824561,57
2025,WAS,2,Medium (6-9),0.7160493827160493,81
2025,WAS,2,Short (1-2),0.2413793103448276,29
2025,WAS,3,Long (10+),0.8292682926829268,41
2025,WAS,3,Med-Short (3-5),0.8055555555555556,36
2025,WAS,3,Medium (6-9),0.8611111111111112,36
2025,WAS,3,Short (1-2),0.2857142857142857,28
2025,WAS,4,Med-Short (3-5),1.0,4
2025,WAS,4,Medium (6-9),1.0,2
2025,WAS,4,Short (1-2),0.8,10
