season,posteam,play_type,field_zone,epa,success,plays
2023,WAS,run,3. Opp Mid (25-49),-0.06404359568949547,0.5185185185185185,54
2023,WAS,run,4. Red Zone (10-24),0.029019710978733102,0.46153846153846156,39
2023,WAS,run,5. Goal-to-Go (<10),0.5914092219248969,0.7142857142857143,21
2024,ARI,pass,1. Own End (75-100),-0.024778705834510868,0.42857142857142855,56
2024,ARI,pass,2. Own Mid (50-74),0.071361397915781,0.48292682926829267,205
2024,ARI,pass,3. Opp Mid (25-49),0.004445714564987618,0.5043478260869565,115
2024,ARI,pass,4. Red Zone (10-24),0.014692851886706068,0.43333333333333335,60
2024,ARI,pass,5. Goal-to-Go (<10),0.0946936332904967,0.5,24
2024,ARI,run,1. Own End (75-100),0.06128129026341333,0.32608695652173914,46
2024,ARI,run,2. Own Mid (50-74),0.10090511001788242,0.4260869565217391,115
2024,ARI,run,3. Opp Mid (25-49),0.16039672290471624,0.55,100
2024,ARI,run,4. Red Zone (10-24),-0.24304234539329203,0.3191489361702128,47
2024,ARI,run,5. Goal-to-Go (<10),0.391309419564143,0.5789473684210527,19
2024,ATL,pass,1. Own End (75-100),0.291992118417357,0.5076923076923077,65
2024,ATL,pass,2. Own Mid (50-74),0.14266252172799115,0.5071090047393365,211
2024,ATL,pass,3. Opp Mid (25-49),-0.09397552426120163,0.48214285714285715,168
2024,ATL,pass,4. Red Zone (10-24),0.23639400366899177,0.42857142857142855,63
2024,ATL,pass,5. Goal-to-Go (<10),-0.21268106282415666,0.29411764705882354,17
2024,ATL,run,1. Own End (75-100),0.17955105257715331,0.5535714285714286,56
2024,ATL,run,2. Own Mid (50-74),-0.025484812908036142,0.4557823129251701,147
2024,ATL,run,3. Opp Mid (25-49),0.10285417751751148,0.5398230088495575,113
2024,ATL,run,4. Red Zone (10-24),-0.22217932003305593,0.3673469387755102,49
2024,ATL,run,5. Goal-to-Go (<10),0.2050340932555406,0.5121951219512195,41
2024,BAL,pass,1. Own End (75-100),0.18982100660251755,0.46774193548387094,62
2024,BAL,pass,2. Own Mid (50-74),0.37328552377190305,0.5555555555555556,153
2024,BAL,pass,3. Opp Mid (25-49),0.25973626969194247,0.496,125
2024,BAL,pass,4. Red Zone (10-24),0.3554963665600526,0.4423076923076923,52
2024,BAL,pass,5. Goal-to-Go (<10),0.6358774151722199,0.5833333333333334,24
2024,BAL,run,1. Own End (75-100),0.044298352097232256,0.4166666666666667,72
2024,BAL,run,2. Own Mid (50-74),0.22283807987721138,0.5035460992907801,141
2024,BAL,run,3. Opp Mid (25-49),-0.059316258314374204,0.5180722891566265,83
2024,BAL,run,4. Red Zone (10-24),-0.03737684766998522,0.3953488372093023,43
2024,BAL,run,5. Goal-to-Go (<10),0.27618711502089777,0.6923076923076923,26
2024,BUF,pass,1. Own End (75-100),0.4414656789649598,0.5833333333333334,48
2024,BUF,pass,2. Own Mid (50-74),0.06663825883714898,0.4858757062146893,177
2024,BUF,pass,3. Opp Mid (25-49),0.2791227970121918,0.5,124
2024,BUF,pass,4. Red Zone (10-24),0.24126572279578615,0.46808510638297873,47
2024,BUF,pass,5. Goal-to-Go (<10),0.49775155229869483,0.43478260869565216,23
2024,BUF,run,1. Own End (75-100),0.18324801776907407,0.5,32
2024,BUF,run,2. Own Mid (50-74),0.13166491213438955,0.475,120
2024,BUF,run,3. Opp Mid (25-49),0.11985804880169919,0.4479166666666667,96
2024,BUF,run,4. Red Zone (10-24),0.08777517698250237,0.5102040816326531,49
2024,BUF,run,5. Goal-to-Go (<10),0.42188109774215266,0.625,40
2024,CAR,pass,1. Own End (75-100),-0.05676643204680629,0.32786885245901637,61
2024,CAR,pass,2. Own Mid (50-74),-0.2900854598996375,0.33125,160
2024,CAR,pass,3. Opp Mid (25-49),0.13472724242428621,0.5480769230769231,104
2024,CAR,pass,4. Red Zone (10-24),0.17291033745918075,0.4375,48
2024,CAR,pass,5. Goal-to-Go (<10),0.793477264697761,0.5217391304347826,23
2024,CAR,run,1. Own End (75-100),-0.10434199995801759,0.32432432432432434,37
2024,CAR,run,2. Own Mid (50-74),0.034710891546569485,0.45864661654135336,133
2024,CAR,run,3. Opp Mid (25-49),0.0849715067339981,0.4264705882352941,68
2024,CAR,run,4. Red Zone (10-24),0.14636057593523233,0.45652173913043476,46
2024,CAR,run,5. Goal-to-Go (<10),-0.007228293785311538,0.4482758620689655,29
2024,CHI,pass,1. Own End (75-100),-0.1866027983495899,0.4,70
2024,CHI,pass,2. Own Mid (50-74),-0.1539471498594503,0.405,200
2024,CHI,pass,3. Opp Mid (25-49),-0.3112012443237253,0.31666666666666665,120
2024,CHI,pass,4. Red Zone (10-24),-0.020037287638475933,0.3103448275862069,29
2024,CHI,pass,5. Goal-to-Go (<10),0.06459778670838776,0.38461538461538464,13
2024,CHI,run,1. Own End (75-100),0.002099779238320749,0.37037037037037035,54
2024,CHI,run,2. Own Mid (50-74),-0.10595257777503916,0.43448275862068964,145
2024,CHI,run,3. Opp Mid (25-49),-0.0847819642375911,0.4025974025974026,77
2024,CHI,run,4. Red Zone (10-24),0.010260081461519409,0.4782608695652174,23
2024,CHI,run,5. Goal-to-Go (<10),0.08080005543160951,0.5833333333333334,24
2024,CIN,pass,1. Own End (75-100),0.19291145447135458,0.5434782608695652,46
2024,CIN,pass,2. Own Mid (50-74),0.24333196628996281,0.5672268907563025,238
2024,CIN,pass,3. Opp Mid (25-49),0.10700301820198112,0.5263157894736842,190
2024,CIN,pass,4. Red Zone (10-24),0.3118988534867588,0.5205479452054794,73
2024,CIN,pass,5. Goal-to-Go (<10),-0.031731194831232996,0.41379310344827586,58
2024,CIN,run,1. Own End (75-100),-0.02007429960994395,0.5185185185185185,27
2024,CIN,run,2. Own Mid (50-74),0.056146170565368095,0.3805309734513274,113
2024,CIN,run,3. Opp Mid (25-49),-0.05934664332118581,0.3875,80
2024,CIN,run,4. Red Zone (10-24),-0.12192945673795083,0.40540540540540543,37
2024,CIN,run,5. Goal-to-Go (<10),0.11261383041252244,0.48148148148148145,27
2024,CLE,pass,1. Own End (75-100),-0.22429210874047995,0.31958762886597936,97
2024,CLE,pass,2. Own Mid (50-74),-0.3052318339547646,0.3671497584541063,207
2024,CLE,pass,3. Opp Mid (25-49),-0.16293097471596993,0.36885245901639346,122
2024,CLE,pass,4. Red Zone (10-24),0.26402996050984257,0.42105263157894735,38
2024,CLE,pass,5. Goal-to-Go (<10),-1.0625207343289513,0.20833333333333334,24
2024,CLE,run,1. Own End (75-100),0.005798613975825224,0.2978723404255319,47
2024,CLE,run,2. Own Mid (50-74),-0.09582776905440145,0.3442622950819672,122
2024,CLE,run,3. Opp Mid (25-49),-0.24216027017305183,0.3855421686746988,83
2024,CLE,run,4. Red Zone (10-24),-0.16818396433231803,0.3125,32
2024,CLE,run,5. Goal-to-Go (<10),0.14185280804989078,0.5555555555555556,27
2024,DAL,pass,1. Own End (75-100),0.06636446399123608,0.42857142857142855,70
2024,DAL,pass,2. Own Mid (50-74),0.03399913489908,0.460093896713615,213
2024,DAL,pass,3. Opp Mid (25-49),0.038964594432785896,0.4827586206896552,116
2024,DAL,pass,4. Red Zone (10-24),-0.1671997626279394,0.38181818181818183,55
2024,DAL,pass,5. Goal-to-Go (<10),-0.5990332022802959,0.3333333333333333,18
2024,DAL,run,1. Own End (75-100),-0.1416382470712191,0.4230769230769231,52
2024,DAL,run,2. Own Mid (50-74),-0.0752606442069269,0.40476190476190477,126
2024,DAL,run,3. Opp Mid (25-49),0.006394591636906338,0.425,80
2024,DAL,run,4. Red Zone (10-24),-0.29676132124470045,0.32558139534883723,43
2024,DAL,run,5. Goal-to-Go (<10),-0.4592975993985796,0.45,20
2024,DEN,pass,1. Own End (75-100),0.3186742810151455,0.41818181818181815,55
2024,DEN,pass,2. Own Mid (50-74),-0.12118680118845077,0.405,200
2024,DEN,pass,3. Opp Mid (25-49),-0.06291488887962171,0.40869565217391307,115
2024,DEN,pass,4. Red Zone (10-24),0.29804950858258256,0.5,42
2024,DEN,pass,5. Goal-to-Go (<10),0.3157476754430191,0.5789473684210527,19
2024,DEN,run,1. Own End (75-100),0.11033435924473452,0.475,40
2024,DEN,run,2. Own Mid (50-74),0.020467625916453784,0.4,145
2024,DEN,run,3. Opp Mid (25-49),-0.14641701649237285,0.4264705882352941,68
2024,DEN,run,4. Red Zone (10-24),-0.05210172591524783,0.40540540540540543,37
2024,DEN,run,5. Goal-to-Go (<10),0.15625012613877298,0.3333333333333333,21
2024,DET,pass,1. Own End (75-100),0.4482311280468518,0.5625,48
2024,DET,pass,2. Own Mid (50-74),0.14783860709957525,0.5654761904761905,168
2024,DET,pass,3. Opp Mid (25-49),0.29163612785133497,0.559322033898305,118
2024,DET,pass,4. Red Zone (10-24),-0.020735209952897696,0.3448275862068966,58
2024,DET,pass,5. Goal-to-Go (<10),0.703671072098992,0.5517241379310345,29
2024,DET,run,1. Own End (75-100),0.08657523950205359,0.40625,32
2024,DET,run,2. Own Mid (50-74),-0.07582941720532042,0.42424242424242425,132
2024,DET,run,3. Opp Mid (25-49),0.20037988871964632,0.5444444444444444,90
2024,DET,run,4. Red Zone (10-24),-0.06531156565481501,0.38461538461538464,52
2024,DET,run,5. Goal-to-Go (<10),0.2748503569560621,0.6382978723404256,47
2024,GB,pass,1. Own End (75-100),0.04774996909287034,0.4888888888888889,45
2024,GB,pass,2. Own Mid (50-74),0.20703450248129968,0.45528455284552843,123
2024,GB,pass,3. Opp Mid (25-49),0.14778078388802154,0.47619047619047616,84
2024,GB,pass,4. Red Zone (10-24),0.02620755007707869,0.4375,48
2024,GB,pass,5. Goal-to-Go (<10),0.00517739022448172,0.38095238095238093,21
2024,GB,run,1. Own End (75-100),0.2466724785399714,0.5853658536585366,41
2024,GB,run,2. Own Mid (50-74),0.061080491922172554,0.45112781954887216,133
2024,GB,run,3. Opp Mid (25-49),0.09154877780481002,0.4421052631578947,95
2024,GB,run,4. Red Zone (10-24),0.07163684511961894,0.3877551020408163,49
2024,GB,run,5. Goal-to-Go (<10),0.034026832021702307,0.5454545454545454,33
2024,HOU,pass,1. Own End (75-100),0.0555655577523001,0.44871794871794873,78
2024,HOU,pass,2. Own Mid (50-74),0.13640500115182808,0.48130841121495327,214
2024,HOU,pass,3. Opp Mid (25-49),-0.07022876168003955,0.4411764705882353,136
2024,HOU,pass,4. Red Zone (10-24),-0.3003391319474324,0.25,56
2024,HOU,pass,5. Goal-to-Go (<10),0.5423718595163973,0.5,22
2024,HOU,run,1. Own End (75-100),0.10718164693389554,0.4230769230769231,52
2024,HOU,run,2. Own Mid (50-74),-0.15989620005711913,0.3089430894308943,123
2024,HOU,run,3. Opp Mid (25-49),0.07287586313881154,0.3522727272727273,88
2024,HOU,run,4. Red Zone (10-24),-0.09437123749851568,0.3684210526315789,57
2024,HOU,run,5. Goal-to-Go (<10),-0.3543568681843504,0.3225806451612903,31
2024,IND,pass,1. Own End (75-100),-0.3533545827433247,0.2638888888888889,72
2024,IND,pass,2. Own Mid (50-74),0.045824111847423306,0.4444444444444444,207
2024,IND,pass,3. Opp Mid (25-49),-0.054032143886056226,0.45714285714285713,105
2024,IND,pass,4. Red Zone (10-24),-0.16774281538991495,0.3090909090909091,55
2024,IND,pass,5. Goal-to-Go (<10),0.24522241747151732,0.4117647058823529,17
2024,IND,run,1. Own End (75-100),-0.2042592155205692,0.2698412698412698,63
2024,IND,run,2. Own Mid (50-74),0.033033783562239946,0.4074074074074074,135
2024,IND,run,3. Opp Mid (25-49),0.02760630262117511,0.4915254237288136,118
2024,IND,run,4. Red Zone (10-24),-0.07346815223036016,0.39285714285714285,56
2024,IND,run,5. Goal-to-Go (<10),-0.1650892859751516,0.3829787234042553,47
2024,JAX,pass,1. Own End (75-100),0.25287839670056017,0.4943820224719101,89
2024,JAX,pass,2. Own Mid (50-74),-0.09326844039159221,0.4186046511627907,215
2024,JAX,pass,3. Opp Mid (25-49),-0.22769736104763233,0.3875,80
2024,JAX,pass,4. Red Zone (10-24),0.3185705430641421,0.48717948717948717,39
2024,JAX,pass,5. Goal-to-Go (<10),0.06547870426060655,0.36363636363636365,22
2024,JAX,run,1. Own End (75-100),-0.23071239244465966,0.25,52
2024,JAX,run,2. Own Mid (50-74),-0.10951721755386182,0.4057971014492754,138
2024,JAX,run,3. Opp Mid (25-49),0.05997641253678372,0.475,80
2024,JAX,run,4. Red Zone (10-24),0.18803969799210468,0.4838709677419355,31
2024,JAX,run,5. Goal-to-Go (<10),-0.05856153168380263,0.3448275862068966,29
2024,KC,pass,1. Own End (75-100),0.15004619403958452,0.5,70
2024,KC,pass,2. Own Mid (50-74),0.06742052485560128,0.4885844748858447,219
2024,KC,pass,3. Opp Mid (25-49),0.2454923580816515,0.5324675324675324,154
2024,KC,pass,4. Red Zone (10-24),-0.00790752403144591,0.4520547945205479,73
2024,KC,pass,5. Goal-to-Go (<10),0.24521874539509184,0.4358974358974359,39
2024,KC,run,1. Own End (75-100),0.08452374093258186,0.453125,64
2024,KC,run,2. Own Mid (50-74),-0.058159300802477464,0.4690265486725664,113
2024,KC,run,3. Opp Mid (25-49),0.14027204245584154,0.5104166666666666,96
2024,KC,run,4. Red Zone (10-24),0.11728291404328307,0.5769230769230769,52
2024,KC,run,5. Goal-to-Go (<10),0.12372531018962063,0.5142857142857142,35
2024,LA,pass,1. Own End (75-100),0.20458721323191878,0.5507246376811594,69
2024,LA,pass,2. Own Mid (50-74),0.15108542684154674,0.5114155251141552,219
2024,LA,pass,3. Opp Mid (25-49),-0.014800582986722446,0.4701492537313433,134
2024,LA,pass,4. Red Zone (10-24),-0.06574792445636675,0.41304347826086957,46
2024,LA,pass,5. Goal-to-Go (<10),-0.40365833223907543,0.3157894736842105,38
2024,LA,run,1. Own End (75-100),-0.16548331148927295,0.3125,48
2024,LA,run,2. Own Mid (50-74),-0.022270715157799003,0.42857142857142855,133
2024,LA,run,3. Opp Mid (25-49),-0.03114731954837951,0.5377358490566038,106
2024,LA,run,4. Red Zone (10-24),0.042597585061452496,0.5789473684210527,57
2024,LA,run,5. Goal-to-Go (<10),0.08169391369530266,0.45714285714285713,35
2024,LAC,pass,1. Own End (75-100),0.03642722271186741,0.4421052631578947,95
2024,LAC,pass,2. Own Mid (50-74),0.24735666951590235,0.49696969696969695,165
2024,LAC,pass,3. Opp Mid (25-49),0.281570354192266,0.5084745762711864,118
2024,LAC,pass,4. Red Zone (10-24),-0.22244547466591036,0.3125,48
2024,LAC,pass,5. Goal-to-Go (<10),0.014692291548405765,0.3888888888888889,18
2024,LAC,run,1. Own End (75-100),-0.09921567486916584,0.2909090909090909,55
2024,LAC,run,2. Own Mid (50-74),-0.1267660448445071,0.38461538461538464,117
2024,LAC,run,3. Opp Mid (25-49),0.029762580684225562,0.42424242424242425,99
2024,LAC,run,4. Red Zone (10-24),0.12365830092407586,0.5,34
2024,LAC,run,5. Goal-to-Go (<10),0.016033427859790148,0.36,25
2024,LV,pass,1. Own End (75-100),-0.25378822133005663,0.3561643835616438,73
2024,LV,pass,2. Own Mid (50-74),-0.0033844810725568724,0.45454545454545453,231
2024,LV,pass,3. Opp Mid (25-49),-0.057502418867034305,0.4260869565217391,115
2024,LV,pass,4. Red Zone (10-24),-0.20633037130300536,0.3684210526315789,38
2024,LV,pass,5. Goal-to-Go (<10),-1.1875096596036452,0.21428571428571427,28
2024,LV,run,1. Own End (75-100),-0.1677776326944765,0.3076923076923077,65
2024,LV,run,2. Own Mid (50-74),-0.2613762121727632,0.296875,128
2024,LV,run,3. Opp Mid (25-49),-0.29960241644324026,0.3875,80
2024,LV,run,4. Red Zone (10-24),0.1535430940900602,0.5897435897435898,39
2024,LV,run,5. Goal-to-Go (<10),-0.2258547422476113,0.36666666666666664,30
2024,MIA,pass,1. Own End (75-100),0.47082868972522973,0.5535714285714286,56
2024,MIA,pass,2. Own Mid (50-74),0.021185593044337554,0.49743589743589745,195
2024,MIA,pass,3. Opp Mid (25-49),-0.09265940118068272,0.4594594594594595,148
2024,MIA,pass,4. Red Zone (10-24),0.03689114982988254,0.4032258064516129,62
2024,MIA,pass,5. Goal-to-Go (<10),0.3590660873654296,0.4642857142857143,28
2024,MIA,run,1. Own End (75-100),-0.18126134952520565,0.3333333333333333,48
2024,MIA,run,2. Own Mid (50-74),-0.058958263105202656,0.45588235294117646,136
2024,MIA,run,3. Opp Mid (25-49),-0.30478704743704715,0.42105263157894735,114
2024,MIA,run,4. Red Zone (10-24),-0.16468449165671462,0.35,40
2024,MIA,run,5. Goal-to-Go (<10),-0.2547188327444019,0.26666666666666666,30
2024,MIN,pass,1. Own End (75-100),0.3115144515544391,0.5384615384615384,65
2024,MIN,pass,2. Own Mid (50-74),0.438437789784075,0.6079545454545454,176
2024,MIN,pass,3. Opp Mid (25-49),-0.0005083213989880823,0.4461538461538462,130
2024,MIN,pass,4. Red Zone (10-24),-0.1544992313527438,0.3880597014925373,67
2024,MIN,pass,5. Goal-to-Go (<10),-0.13769242900106518,0.45714285714285713,35
2024,MIN,run,1. Own End (75-100),0.0674053121198851,0.5,38
2024,MIN,run,2. Own Mid (50-74),0.018208076596416743,0.3925233644859813,107
2024,MIN,run,3. Opp Mid (25-49),0.023612835984263107,0.5288461538461539,104
2024,MIN,run,4. Red Zone (10-24),-0.2405205420457642,0.2222222222222222,36
2024,MIN,run,5. Goal-to-Go (<10),-0.5817238877603093,0.2,20
2024,NE,pass,1. Own End (75-100),-0.13092374797382106,0.5,52
2024,NE,pass,2. Own Mid (50-74),-0.19991808803651898,0.4336734693877551,196
2024,NE,pass,3. Opp Mid (25-49),0.404540267276198,0.5268817204301075,93
2024,NE,pass,4. Red Zone (10-24),-0.16171760984723574,0.4067796610169492,59
2024,NE,pass,5. Goal-to-Go (<10),-0.3832171530549565,0.21052631578947367,19
2024,NE,run,1. Own End (75-100),-0.09054222672005251,0.39285714285714285,56
2024,NE,run,2. Own Mid (50-74),-0.10911318804999745,0.34814814814814815,135
2024,NE,run,3. Opp Mid (25-49),-0.004167038523222578,0.4691358024691358,81
2024,NE,run,4. Red Zone (10-24),-0.009351007691496507,0.39215686274509803,51
2024,NE,run,5. Goal-to-Go (<10),-0.09760884946561418,0.44,25
2024,NO,pass,1. Own End (75-100),0.07401723783113993,0.42,50
2024,NO,pass,2. Own Mid (50-74),-0.048277458513253914,0.4029126213592233,206
2024,NO,pass,3. Opp Mid (25-49),0.038629849653926324,0.43333333333333335,120
2024,NO,pass,4. Red Zone (10-24),-0.03373508088371112,0.2978723404255319,47
2024,NO,pass,5. Goal-to-Go (<10),0.25992428038443904,0.6,10
2024,NO,run,1. Own End (75-100),0.005222537269889328,0.42105263157894735,38
2024,NO,run,2. Own Mid (50-74),-0.03075763141684462,0.4172661870503597,139
2024,NO,run,3. Opp Mid (25-49),-0.05543896569563176,0.3877551020408163,98
2024,NO,run,4. Red Zone (10-24),-0.20426751523628836,0.3333333333333333,42
2024,NO,run,5. Goal-to-Go (<10),0.18229473920239667,0.5714285714285714,21
2024,NYG,pass,1. Own End (75-100),0.2324840026659121,0.5192307692307693,52
2024,NYG,pass,2. Own Mid (50-74),-0.2708217375539811,0.36097560975609755,205
2024,NYG,pass,3. Opp Mid (25-49),-0.09061430271245305,0.4732824427480916,131
2024,NYG,pass,4. Red Zone (10-24),-0.5859267279941363,0.32432432432432434,37
2024,NYG,pass,5. Goal-to-Go (<10),0.2717945462386153,0.4444444444444444,18
2024,NYG,run,1. Own End (75-100),-0.13035223731846624,0.24324324324324326,37
2024,NYG,run,2. Own Mid (50-74),0.009683415068455202,0.38509316770186336,161
2024,NYG,run,3. Opp Mid (25-49),-0.14197527769696178,0.3917525773195876,97
2024,NYG,run,4. Red Zone (10-24),0.08386134579944025,0.5,28
2024,NYG,run,5. Goal-to-Go (<10),-0.27352653987916364,0.6190476190476191,21
2024,NYJ,pass,1. Own End (75-100),-0.2586442627467477,0.325,80
2024,NYJ,pass,2. Own Mid (50-74),0.08039682402961483,0.4392523364485981,214
2024,NYJ,pass,3. Opp Mid (25-49),0.13631256507191303,0.48366013071895425,153
2024,NYJ,pass,4. Red Zone (10-24),0.011759739257142462,0.423728813559322,59
2024,NYJ,pass,5. Goal-to-Go (<10),0.1583304006677134,0.56,25
2024,NYJ,run,1. Own End (75-100),0.02485145956161432,0.46,50
2024,NYJ,run,2. Own Mid (50-74),-0.17514746118857855,0.34532374100719426,139
2024,NYJ,run,3. Opp Mid (25-49),0.05623338422654862,0.4880952380952381,84
2024,NYJ,run,4. Red Zone (10-24),-0.33277375683649096,0.23333333333333334,30
2024,NYJ,run,5. Goal-to-Go (<10),0.26607169328053715,0.5,12
2024,PHI,pass,1. Own End (75-100),0.2530273659529326,0.5652173913043478,46
2024,PHI,pass,2. Own Mid (50-74),0.034579323052825475,0.4032258064516129,186
2024,PHI,pass,3. Opp Mid (25-49),0.1693791247157747,0.504424778761062,113
2024,PHI,pass,4. Red Zone (10-24),-0.17016484258331135,0.3870967741935484,62
2024,PHI,pass,5. Goal-to-Go (<10),0.34321310525123516,0.47368421052631576,19
2024,PHI,run,1. Own End (75-100),-0.13280766281373377,0.38636363636363635,44
2024,PHI,run,2. Own Mid (50-74),0.16315811574781672,0.4457831325301205,166
2024,PHI,run,3. Opp Mid (25-49),0.10597846997448201,0.4632352941176471,136
2024,PHI,run,4. Red Zone (10-24),0.18658676811721217,0.4576271186440678,59
2024,PHI,run,5. Goal-to-Go (<10),0.18355891406785563,0.5428571428571428,35
2024,PIT,pass,1. Own End (75-100),0.12340334890302204,0.35714285714285715,70
2024,PIT,pass,2. Own Mid (50-74),-0.05575318197455593,0.4212962962962963,216
2024,PIT,pass,3. Opp Mid (25-49),-0.11433607108531889,0.4473684210526316,114
2024,PIT,pass,4. Red Zone (10-24),0.309557681183382,0.4523809523809524,42
2024,PIT,pass,5. Goal-to-Go (<10),-0.3135687920796671,0.25,24
2024,PIT,run,1. Own End (75-100),0.021348952175334522,0.3157894736842105,57
2024,PIT,run,2. Own Mid (50-74),-0.14604026323390507,0.36942675159235666,157
2024,PIT,run,3. Opp Mid (25-49),-0.016958396911584055,0.43478260869565216,115
2024,PIT,run,4. Red Zone (10-24),-0.12338510475908772,0.38636363636363635,44
2024,PIT,run,5. Goal-to-Go (<10),-0.13264426382647798,0.4375,32
2024,SEA,pass,1. Own End (75-100),-0.011683381152882552,0.4803921568627451,102
2024,SEA,pass,2. Own Mid (50-74),0.08652261421060384,0.47,200
2024,SEA,pass,3. Opp Mid (25-49),-0.12274306748292302,0.45390070921985815,141
2024,SEA,pass,4. Red Zone (10-24),0.4067980506076326,0.4772727272727273,44
2024,SEA,pass,5. Goal-to-Go (<10),-1.3360455046513648,0.3125,16
2024,SEA,run,1. Own End (75-100),-0.156903224544215,0.3695652173913043,46
2024,SEA,run,2. Own Mid (50-74),-0.051285800244298206,0.3953488372093023,129
2024,SEA,run,3. Opp Mid (25-49),0.05538512269921073,0.4788732394366197,71
2024,SEA,run,4. Red Zone (10-24),-0.1599117382722174,0.35714285714285715,28
2024,SEA,run,5. Goal-to-Go (<10),-0.21680092244787375,0.5,32
2024,SF,pass,1. Own End (75-100),0.49385142690207773,0.6415094339622641,53
2024,SF,pass,2. Own Mid (50-74),0.21110781400654025,0.5576923076923077,156
2024,SF,pass,3. Opp Mid (25-49),0.02565355356492717,0.4461538461538462,130
2024,SF,pass,4. Red Zone (10-24),0.3527117460414235,0.4791666666666667,48
2024,SF,pass,5. Goal-to-Go (<10),-0.27520178794162004,0.34210526315789475,38
2024,SF,run,1. Own End (75-100),0.12744010697692496,0.5121951219512195,41
2024,SF,run,2. Own Mid (50-74),0.073422077840761,0.46956521739130436,115
2024,SF,run,3. Opp Mid (25-49),-0.10334142205420396,0.35294117647058826,102
2024,SF,run,4. Red Zone (10-24),0.10037733137488387,0.5238095238095238,42
2024,SF,run,5. Goal-to-Go (<10),-0.6061348081547515,0.3235294117647059,34
2024,TB,pass,1. Own End (75-100),0.27965724133281855,0.5789473684210527,57
2024,TB,pass,2. Own Mid (50-74),-0.006533959143836415,0.48514851485148514,202
2024,TB,pass,3. Opp Mid (25-49),0.2647144308886959,0.5126050420168067,119
2024,TB,pass,4. Red Zone (10-24),0.39604917899650155,0.5,48
2024,TB,pass,5. Goal-to-Go (<10),-0.005510632822501033,0.5,36
2024,TB,run,1. Own End (75-100),0.038067720460889555,0.46511627906976744,43
2024,TB,run,2. Own Mid (50-74),0.04420905597662631,0.4125874125874126,143
2024,TB,run,3. Opp Mid (25-49),0.1268930083033446,0.5531914893617021,94
2024,TB,run,4. Red Zone (10-24),0.1865127891049111,0.5121951219512195,41
2024,TB,run,5. Goal-to-Go (<10),-0.1379696515793967,0.4230769230769231,26
2024,TEN,pass,1. Own End (75-100),0.13823053504701852,0.5,76
2024,TEN,pass,2. Own Mid (50-74),-0.4588557631263606,0.32926829268292684,164
2024,TEN,pass,3. Opp Mid (25-49),0.05277025471222471,0.43243243243243246,111
2024,TEN,pass,4. Red Zone (10-24),-0.40195173327024736,0.24,25
2024,TEN,pass,5. Goal-to-Go (<10),-0.48513594554757156,0.38095238095238093,21
2024,TEN,run,1. Own End (75-100),-0.1692719381378265,0.34,50
2024,TEN,run,2. Own Mid (50-74),-0.19474703956594958,0.38961038961038963,154
2024,TEN,run,3. Opp Mid (25-49),-0.047986702242760935,0.4270833333333333,96
2024,TEN,run,4. Red Zone (10-24),0.11495902657248801,0.4222222222222222,45
2024,TEN,run,5. Goal-to-Go (<10),-0.0076991589784949676,0.42857142857142855,14
2024,WAS,pass,1. Own End (75-100),0.29810822198487585,0.4807692307692308,52
2024,WAS,pass,2. Own Mid (50-74),-0.011188348286515592,0.4473684210526316,190
2024,WAS,pass,3. Opp Mid (25-49),-0.0183565896674959,0.452991452991453,117
2024,WAS,pass,4. Red Zone (10-24),-0.06339101435695713,0.36585365853658536,41
2024,WAS,pass,5. Goal-to-Go (<10),0.3645841761644412,0.48,25
2024,WAS,run,1. Own End (75-100),0.13386555469002237,0.36363636363636365,33
2024,WAS,run,2. Own Mid (50-74),0.014748588452139536,0.452991452991453,117
2024,WAS,run,3. Opp Mid (25-49),0.2559072800710602,0.575,120
2024,WAS,run,4. Red Zone (10-24),0.11724381517478832,0.484375,64
