season,posteam,field_zone,pass_rate,epa,success,plays
2023,ARI,1. Own End (75-100),0.5228426395939086,-0.1509796251926387,0.350253807106599,197
2023,ARI,2. Own Mid (50-74),0.55,-0.03161673397180246,0.4461538461538462,260
2023,ARI,3. Opp Mid (25-49),0.5306122448979592,-0.011758551509130867,0.4030612244897959,196
2023,ARI,4. Red Zone (10-24),0.5061728395061729,-0.29382797024288043,0.37037037037037035,81
2023,ARI,5. Goal-to-Go (<10),0.35555555555555557,0.3466781051030966,0.4888888888888889,45
2023,ATL,1. Own End (75-100),0.5311004784688995,-0.13670179803279767,0.36363636363636365,209
2023,ATL,2. Own Mid (50-74),0.580952380952381,0.011762977237369687,0.41904761904761906,315
2023,ATL,3. Opp Mid (25-49),0.4567901234567901,-0.12098911212406714,0.43209876543209874,243
2023,ATL,4. Red Zone (10-24),0.4166666666666667,-0.1768865035728323,0.39814814814814814,108
2023,ATL,5. Goal-to-Go (<10),0.4489795918367347,-0.1123461231458201,0.40816326530612246,49
2023,BAL,1. Own End (75-100),0.48322147651006714,0.1342259420858596,0.5033557046979866,149
2023,BAL,2. Own Mid (50-74),0.5959595959595959,-0.02093087037698441,0.47474747474747475,297
2023,BAL,3. Opp Mid (25-49),0.6105769230769231,0.037077601033420705,0.4855769230769231,208
2023,BAL,4. Red Zone (10-24),0.494949494949495,0.1187737524416095,0.43434343434343436,99
2023,BAL,5. Goal-to-Go (<10),0.2916666666666667,0.1586937915176554,0.5833333333333334,48
2023,BUF,1. Own End (75-100),0.592814371257485,0.04245629753989954,0.49101796407185627,167
2023,BUF,2. Own Mid (50-74),0.6279863481228669,0.09458436115002006,0.4948805460750853,293
2023,BUF,3. Opp Mid (25-49),0.5814977973568282,0.12391222837929113,0.5330396475770925,227
2023,BUF,4. Red Zone (10-24),0.5357142857142857,0.019471601995795056,0.4107142857142857,112
2023,BUF,5. Goal-to-Go (<10),0.35294117647058826,0.18451844987926821,0.5441176470588235,68
2023,CAR,1. Own End (75-100),0.5747663551401869,-0.1678933493053719,0.3130841121495327,214
2023,CAR,2. Own Mid (50-74),0.5602409638554217,-0.10519278439583049,0.42168674698795183,332
2023,CAR,3. Opp Mid (25-49),0.5752212389380531,-0.28039793282826514,0.30973451327433627,226
2023,CAR,4. Red Zone (10-24),0.4166666666666667,-0.3619843954473647,0.3472222222222222,72
2023,CAR,5. Goal-to-Go (<10),0.4146341463414634,-0.07085813233031618,0.4634146341463415,41
2023,CHI,1. Own End (75-100),0.5032679738562091,-0.051082004730785995,0.41830065359477125,153
2023,CHI,2. Own Mid (50-74),0.5127272727272727,0.0023605304660106246,0.4509090909090909,275
2023,CHI,3. Opp Mid (25-49),0.5426008968609866,-0.013721778857428665,0.4170403587443946,223
2023,CHI,4. Red Zone (10-24),0.5,-0.06269577174577473,0.3472222222222222,72
2023,CHI,5. Goal-to-Go (<10),0.4883720930232558,0.10274915218840432,0.5348837209302325,43
2023,CIN,1. Own End (75-100),0.6153846153846154,-0.04657011068855274,0.4010989010989011,182
2023,CIN,2. Own Mid (50-74),0.6628352490421456,0.1379030117277998,0.46360153256704983,261
2023,CIN,3. Opp Mid (25-49),0.7401960784313726,-0.03892300048954946,0.4362745098039216,204
2023,CIN,4. Red Zone (10-24),0.625,0.0565194754730964,0.53125,96
2023,CIN,5. Goal-to-Go (<10),0.4603174603174603,-0.0031380922134665104,0.4444444444444444,63
2023,CLE,1. Own End (75-100),0.6,-0.08988684954376713,0.3952380952380952,210
2023,CLE,2. Own Mid (50-74),0.628482972136223,-0.14317643012791648,0.3931888544891641,323
2023,CLE,3. Opp Mid (25-49),0.5308056872037915,-0.13794893833161934,0.4549763033175355,211
2023,CLE,4. Red Zone (10-24),0.5113636363636364,-0.24798560722667842,0.2727272727272727,88
2023,CLE,5. Goal-to-Go (<10),0.4888888888888889,0.0671952211380609,0.37777777777777777,45
2023,DAL,1. Own End (75-100),0.6299212598425197,0.06713033687711994,0.3858267716535433,127
2023,DAL,2. Own Mid (50-74),0.6666666666666666,0.24151667647812566,0.527027027027027,222
2023,DAL,3. Opp Mid (25-49),0.6095238095238096,0.21239030051486787,0.5428571428571428,210
2023,DAL,4. Red Zone (10-24),0.5217391304347826,0.15274505166484506,0.4608695652173913,115
2023,DAL,5. Goal-to-Go (<10),0.6153846153846154,-0.3747179783342138,0.38461538461538464,65
2023,DEN,1. Own End (75-100),0.5789473684210527,-0.07825272055090901,0.4152046783625731,171
2023,DEN,2. Own Mid (50-74),0.5746268656716418,-0.13874852007629399,0.39925373134328357,268
2023,DEN,3. Opp Mid (25-49),0.5217391304347826,-0.0655001150563121,0.41847826086956524,184
2023,DEN,4. Red Zone (10-24),0.5913978494623656,0.09195123329035718,0.46236559139784944,93
2023,DEN,5. Goal-to-Go (<10),0.5333333333333333,-0.02171078431300341,0.4,45
2023,DET,1. Own End (75-100),0.6153846153846154,-0.03672826546364872,0.42011834319526625,169
2023,DET,2. Own Mid (50-74),0.5977011494252874,0.04091501453616193,0.4521072796934866,261
2023,DET,3. Opp Mid (25-49),0.5736040609137056,0.17409500809596656,0.5329949238578681,197
2023,DET,4. Red Zone (10-24),0.5280898876404494,0.28769306168547387,0.5056179775280899,89
2023,DET,5. Goal-to-Go (<10),0.375,0.08201155201987818,0.4444444444444444,72
2023,GB,1. Own End (75-100),0.6137931034482759,-0.004293697641496065,0.38620689655172413,145
2023,GB,2. Own Mid (50-74),0.5984555984555985,0.14636089659125623,0.4942084942084942,259
2023,GB,3. Opp Mid (25-49),0.5787037037037037,0.0965728932929237,0.48148148148148145,216
2023,GB,4. Red Zone (10-24),0.5460992907801419,-0.09184517362447467,0.36879432624113473,141
2023,GB,5. Goal-to-Go (<10),0.46938775510204084,0.32229032646972083,0.4897959183673469,49
2023,HOU,1. Own End (75-100),0.5645161290322581,-0.012376598914914955,0.3924731182795699,186
2023,HOU,2. Own Mid (50-74),0.6290322580645161,-0.08960830352847435,0.3967741935483871,310
2023,HOU,3. Opp Mid (25-49),0.5804597701149425,0.17373952122998362,0.5057471264367817,174
2023,HOU,4. Red Zone (10-24),0.5104166666666666,-0.058475088338123704,0.3854166666666667,96
2023,HOU,5. Goal-to-Go (<10),0.4166666666666667,0.11209494486250854,0.4666666666666667,60
2023,IND,1. Own End (75-100),0.5700483091787439,-0.06973501121156268,0.357487922705314,207
2023,IND,2. Own Mid (50-74),0.6411149825783972,0.08506974222954877,0.445993031358885,287
2023,IND,3. Opp Mid (25-49),0.5196078431372549,-0.007381401910784841,0.45098039215686275,204
2023,IND,4. Red Zone (10-24),0.44954128440366975,-0.004074729672353726,0.41284403669724773,109
2023,IND,5. Goal-to-Go (<10),0.35185185185185186,-0.22162156356787613,0.42592592592592593,54
2023,JAX,1. Own End (75-100),0.6490066225165563,0.07269737539914689,0.4900662251655629,151
2023,JAX,2. Own Mid (50-74),0.6146496815286624,0.10685588637595643,0.4745222929936306,314
2023,JAX,3. Opp Mid (25-49),0.5852534562211982,-0.233316133785351,0.39631336405529954,217
2023,JAX,4. Red Zone (10-24),0.5783132530120482,-0.2848906555465958,0.37349397590361444,83
2023,JAX,5. Goal-to-Go (<10),0.45652173913043476,-0.3739518094350428,0.3695652173913043,46
2023,KC,1. Own End (75-100),0.6358695652173914,-0.007884420298543537,0.41847826086956524,184
2023,KC,2. Own Mid (50-74),0.6451612903225806,-0.07300004829462964,0.4,310
2023,KC,3. Opp Mid (25-49),0.6,0.2554519779569467,0.5219512195121951,205
2023,KC,4. Red Zone (10-24),0.6261682242990654,-0.24976283183957299,0.37383177570093457,107
2023,KC,5. Goal-to-Go (<10),0.6481481481481481,0.48639779786234305,0.5740740740740741,54
2023,LA,1. Own End (75-100),0.5698924731182796,-0.0014401178867105514,0.44623655913978494,186
2023,LA,2. Own Mid (50-74),0.6642066420664207,0.10195305826107205,0.5055350553505535,271
2023,LA,3. Opp Mid (25-49),0.5463414634146342,-0.03714234910908401,0.43414634146341463,205
2023,LA,4. Red Zone (10-24),0.5145631067961165,0.17623529748954386,0.4563106796116505,103
2023,LA,5. Goal-to-Go (<10),0.5142857142857142,0.20534247837887834,0.42857142857142855,70
2023,LAC,1. Own End (75-100),0.6284403669724771,0.01768507618070452,0.43577981651376146,218
2023,LAC,2. Own Mid (50-74),0.6352201257861635,-0.10655447526131288,0.42452830188679247,318
2023,LAC,3. Opp Mid (25-49),0.6285714285714286,0.14217599700411743,0.44761904761904764,210
2023,LAC,4. Red Zone (10-24),0.5609756097560976,-0.12615709970881742,0.32926829268292684,82
2023,LAC,5. Goal-to-Go (<10),0.5189873417721519,-0.349090226702885,0.3924050632911392,79
2023,LV,1. Own End (75-100),0.593103448275862,-0.1775183169881749,0.3310344827586207,145
2023,LV,2. Own Mid (50-74),0.5618374558303887,-0.10528131914722022,0.43109540636042404,283
2023,LV,3. Opp Mid (25-49),0.632768361581921,-0.007706746716730916,0.4350282485875706,177
2023,LV,4. Red Zone (10-24),0.5679012345679012,-0.20356823722451448,0.345679012345679,81
2023,LV,5. Goal-to-Go (<10),0.4318181818181818,-0.11958040837826811,0.4090909090909091,44
2023,MIA,1. Own End (75-100),0.5942028985507246,0.29292738872754853,0.5434782608695652,138
2023,MIA,2. Own Mid (50-74),0.6666666666666666,0.17228257019084214,0.4829059829059829,234
2023,MIA,3. Opp Mid (25-49),0.6666666666666666,0.08785143519604363,0.472636815920398,201
2023,MIA,4. Red Zone (10-24),0.56,-0.006032211987757972,0.4666666666666667,75
2023,MIA,5. Goal-to-Go (<10),0.5692307692307692,-0.16701066034931367,0.46153846153846156,65
2023,MIN,1. Own End (75-100),0.531578947368421,-0.021098460188429608,0.4263157894736842,190
2023,MIN,2. Own Mid (50-74),0.6918032786885245,-0.10023566457780735,0.42950819672131146,305
2023,MIN,3. Opp Mid (25-49),0.6652542372881356,0.10337427337107237,0.4788135593220339,236
2023,MIN,4. Red Zone (10-24),0.651685393258427,-0.18768860422846959,0.38202247191011235,89
2023,MIN,5. Goal-to-Go (<10),0.5689655172413793,-0.3613219201233193,0.3448275862068966,58
2023,NE,1. Own End (75-100),0.5622119815668203,-0.3054218476531976,0.35944700460829493,217
2023,NE,2. Own Mid (50-74),0.6346749226006192,-0.06327224680332139,0.3931888544891641,323
2023,NE,3. Opp Mid (25-49),0.5911330049261084,-0.25058271106655683,0.3891625615763547,203
2023,NE,4. Red Zone (10-24),0.5476190476190477,-0.20885506832647371,0.38095238095238093,84
2023,NE,5. Goal-to-Go (<10),0.4090909090909091,0.5536696125031418,0.6818181818181818,22
2023,NO,1. Own End (75-100),0.5909090909090909,-0.053132839029195245,0.3961038961038961,154
2023,NO,2. Own Mid (50-74),0.6201550387596899,0.0584920967632161,0.45348837209302323,258
2023,NO,3. Opp Mid (25-49),0.5931558935361216,-0.058916195813101126,0.43346007604562736,263
2023,NO,4. Red Zone (10-24),0.5894736842105263,-0.1359120562257776,0.42105263157894735,95
2023,NO,5. Goal-to-Go (<10),0.39655172413793105,0.06870647494986372,0.39655172413793105,58
2023,NYG,1. Own End (75-100),0.5808080808080808,-0.24726653104057686,0.3282828282828283,198
2023,NYG,2. Own Mid (50-74),0.5378787878787878,-0.15077689852367973,0.38636363636363635,264
2023,NYG,3. Opp Mid (25-49),0.5769230769230769,-0.23168579854803786,0.3901098901098901,182
2023,NYG,4. Red Zone (10-24),0.36619718309859156,-0.05213722656074465,0.352112676056338,71
2023,NYG,5. Goal-to-Go (<10),0.4090909090909091,-0.8112023250062272,0.36363636363636365,22
2023,NYJ,1. Own End (75-100),0.6084656084656085,-0.14199355216164058,0.328042328042328,189
2023,NYJ,2. Own Mid (50-74),0.6612377850162866,-0.31834251894475285,0.3289902280130293,307
2023,NYJ,3. Opp Mid (25-49),0.5128205128205128,-0.21294675445957062,0.4166666666666667,156
2023,NYJ,4. Red Zone (10-24),0.5194805194805194,-0.1735042675415993,0.3246753246753247,77
2023,NYJ,5. Goal-to-Go (<10),0.6551724137931034,-0.16408772490945148,0.3103448275862069,29
2023,PHI,1. Own End (75-100),0.6304347826086957,-0.05015695712079279,0.41304347826086957,184
2023,PHI,2. Own Mid (50-74),0.5709779179810726,0.12755290536403702,0.4889589905362776,317
2023,PHI,3. Opp Mid (25-49),0.5720720720720721,0.1803095219607498,0.481981981981982,222
2023,PHI,4. Red Zone (10-24),0.5,0.0817357129927454,0.4519230769230769,104
2023,PHI,5. Goal-to-Go (<10),0.22807017543859648,0.09684083353825934,0.5263157894736842,57
2023,PIT,1. Own End (75-100),0.542713567839196,-0.012834086071468197,0.4221105527638191,199
2023,PIT,2. Own Mid (50-74),0.5510835913312694,-0.05006715888355717,0.4117647058823529,323
2023,PIT,3. Opp Mid (25-49),0.5142857142857142,-0.1877367216690637,0.4228571428571429,175
2023,PIT,4. Red Zone (10-24),0.39436619718309857,-0.09742713409592653,0.4225352112676056,71
2023,PIT,5. Goal-to-Go (<10),0.3333333333333333,-0.035755042488414226,0.41025641025641024,39
2023,SEA,1. Own End (75-100),0.6428571428571429,0.04067389470791178,0.39880952380952384,168
2023,SEA,2. Own Mid (50-74),0.6573208722741433,0.04337368779318883,0.470404984423676,321
2023,SEA,3. Opp Mid (25-49),0.5990990990990991,0.1660625691530822,0.5180180180180181,222
2023,SEA,4. Red Zone (10-24),0.5925925925925926,-0.14038492593652327,0.3055555555555556,108
2023,SEA,5. Goal-to-Go (<10),0.38181818181818183,-0.04215303121384192,0.41818181818181815,55
2023,SF,1. Own End (75-100),0.6231884057971014,0.18538248306182484,0.4855072463768116,138
2023,SF,2. Own Mid (50-74),0.6067961165048543,0.30322123973393583,0.5533980582524272,206
2023,SF,3. Opp Mid (25-49),0.5707070707070707,0.21382792051103872,0.5303030303030303,198
2023,SF,4. Red Zone (10-24),0.48936170212765956,0.012381359625916194,0.4787234042553192,94
2023,SF,5. Goal-to-Go (<10),0.3090909090909091,0.39578868006879825,0.6181818181818182,55
2023,TB,1. Own End (75-100),0.5176470588235295,-0.1007846880635685,0.37058823529411766,170
2023,TB,2. Own Mid (50-74),0.5961538461538461,-0.03193978823886331,0.41025641025641024,312
2023,TB,3. Opp Mid (25-49),0.5879396984924623,0.02063771283901384,0.4020100502512563,199
2023,TB,4. Red Zone (10-24),0.5903614457831325,0.04003119021531648,0.3253012048192771,83
2023,TB,5. Goal-to-Go (<10),0.5909090909090909,-0.024335073101908855,0.38636363636363635,44
2023,TEN,1. Own End (75-100),0.5300546448087432,-0.04904118288022751,0.41530054644808745,183
2023,TEN,2. Own Mid (50-74),0.5670731707317073,-0.039356012948169004,0.3902439024390244,328
2023,TEN,3. Opp Mid (25-49),0.5454545454545454,0.02933335923405295,0.4147727272727273,176
2023,TEN,4. Red Zone (10-24),0.6,-0.1053253838105139,0.32941176470588235,85
2023,TEN,5. Goal-to-Go (<10),0.2857142857142857,-0.03456316937624355,0.45714285714285713,35
2023,WAS,1. Own End (75-100),0.6055555555555555,-0.12457493179099402,0.37777777777777777,180
2023,WAS,2. Own Mid (50-74),0.6857142857142857,-0.10621671166865983,0.4444444444444444,315
2023,WAS,3. Opp Mid (25-49),0.6983240223463687,-0.03558482983871468,0.44692737430167595,179
2023,WAS,4. Red Zone (10-24),0.5806451612903226,-0.11824210944662887,0.3548387096774194,93
2023,WAS,5. Goal-to-Go (<10),0.5434782608695652,0.04093289076619293,0.4782608695652174,46
2024,ARI,1. Own End (75-100),0.5490196078431373,0.014032664954749063,0.38235294117647056,102
2024,ARI,2. Own Mid (50-74),0.640625,0.0819786694524737,0.4625,320
2024,ARI,3. Opp Mid (25-49),0.5348837209302325,0.07698106728114047,0.5255813953488372,215
2024,ARI,4. Red Zone (10-24),0.5607476635514018,-0.09851793570357345,0.38317757009345793,107
2024,ARI,5. Goal-to-Go (<10),0.5581395348837209,0.2257564225742009,0.5348837209302325,43
2024,ATL,1. Own End (75-100),0.5371900826446281,0.23995327802850241,0.5289256198347108,121
2024,ATL,2. Own Mid (50-74),0.5893854748603352,0.07361878376291849,0.4860335195530726,358
2024,ATL,3. Opp Mid (25-49),0.597864768683274,-0.01482336660641664,0.505338078291815,281
2024,ATL,4. Red Zone (10-24),0.5625,0.0357681745493459,0.4017857142857143,112
2024,ATL,5. Goal-to-Go (<10),0.29310344827586204,0.0826003406114914,0.4482758620689655,58
2024,BAL,1. Own End (75-100),0.4626865671641791,0.11162972955490157,0.44029850746268656,134
2024,BAL,2. Own Mid (50-74),0.5204081632653061,0.3011321578224081,0.5306122448979592,294
2024,BAL,3. Opp Mid (25-49),0.6009615384615384,0.13242203976634495,0.5048076923076923,208
2024,BAL,4. Red Zone (10-24),0.5473684210526316,0.17766954327698287,0.42105263157894735,95
2024,BAL,5. Goal-to-Go (<10),0.48,0.4488384590935323,0.64,50
2024,BUF,1. Own End (75-100),0.6,0.3381786144866055,0.55,80
2024,BUF,2. Own Mid (50-74),0.5959595959595959,0.09291165410876133,0.48148148148148145,297
2024,BUF,3. Opp Mid (25-49),0.5636363636363636,0.20962545233852228,0.4772727272727273,220
2024,BUF,4. Red Zone (10-24),0.4895833333333333,0.16292159003692255,0.4895833333333333,96
2024,BUF,5. Goal-to-Go (<10),0.36507936507936506,0.4495798351199379,0.5555555555555556,63
2024,CAR,1. Own End (75-100),0.6224489795918368,-0.07472863625818198,0.32653061224489793,98
2024,CAR,2. Own Mid (50-74),0.5460750853242321,-0.14265230378241728,0.3890784982935154,293
2024,CAR,3. Opp Mid (25-49),0.6046511627906976,0.1150563701746374,0.5,172
2024,CAR,4. Red Zone (10-24),0.5106382978723404,0.1599179009687379,0.44680851063829785,94
2024,CAR,5. Goal-to-Go (<10),0.4423076923076923,0.3469299340052782,0.4807692307692308,52
2024,CHI,1. Own End (75-100),0.5645161290322581,-0.10442586940001591,0.3870967741935484,124
2024,CHI,2. Own Mid (50-74),0.5797101449275363,-0.13377551811382823,0.41739130434782606,345
2024,CHI,3. Opp Mid (25-49),0.6091370558375635,-0.22270233789411958,0.350253807106599,197
2024,CHI,4. Red Zone (10-24),0.5576923076923077,-0.006636528228862609,0.38461538461538464,52
2024,CHI,5. Goal-to-Go (<10),0.35135135135135137,0.07510736642074779,0.5135135135135135,37
2024,CIN,1. Own End (75-100),0.6301369863013698,0.11413590159197019,0.5342465753424658,73
2024,CIN,2. Own Mid (50-74),0.6780626780626781,0.18306987250968018,0.5071225071225072,351
2024,CIN,3. Opp Mid (25-49),0.7037037037037037,0.057714229602524265,0.48518518518518516,270
2024,CIN,4. Red Zone (10-24),0.6636363636363637,0.16597478550208375,0.4818181818181818,110
2024,CIN,5. Goal-to-Go (<10),0.6823529411764706,0.014119577893254028,0.43529411764705883,85
2024,CLE,1. Own End (75-100),0.6736111111111112,-0.14919305340946368,0.3125,144
2024,CLE,2. Own Mid (50-74),0.6291793313069909,-0.22758047858137767,0.3586626139817629,329
2024,CLE,3. Opp Mid (25-49),0.5951219512195122,-0.19500917726688602,0.375609756097561,205
2024,CLE,4. Red Zone (10-24),0.5428571428571428,0.06644645201056915,0.37142857142857144,70
2024,CLE,5. Goal-to-Go (<10),0.47058823529411764,-0.42491121189309383,0.39215686274509803,51
2024,DAL,1. Own End (75-100),0.5737704918032787,-0.022292429248498922,0.4262295081967213,122
2024,DAL,2. Own Mid (50-74),0.6283185840707964,-0.006610694503152651,0.43952802359882004,339
2024,DAL,3. Opp Mid (25-49),0.5918367346938775,0.02567071574059015,0.45918367346938777,196
2024,DAL,4. Red Zone (10-24),0.5612244897959183,-0.22404820161284475,0.35714285714285715,98
2024,DAL,5. Goal-to-Go (<10),0.47368421052631576,-0.5254881481320242,0.39473684210526316,38
2024,DEN,1. Own End (75-100),0.5789473684210527,0.23095220869076194,0.4421052631578947,95
2024,DEN,2. Own Mid (50-74),0.5797101449275363,-0.061650882550157556,0.4028985507246377,345
2024,DEN,3. Opp Mid (25-49),0.6284153005464481,-0.09394300187233796,0.41530054644808745,183
2024,DEN,4. Red Zone (10-24),0.5316455696202531,0.13405462660258605,0.45569620253164556,79
2024,DEN,5. Goal-to-Go (<10),0.475,0.2320114620582899,0.45,40
2024,DET,1. Own End (75-100),0.6,0.3035687726289325,0.5,80
2024,DET,2. Own Mid (50-74),0.56,0.04942467640542115,0.5033333333333333,300
2024,DET,3. Opp Mid (25-49),0.5673076923076923,0.2521502551501235,0.5528846153846154,208
2024,DET,4. Red Zone (10-24),0.5272727272727272,-0.04180766901198588,0.36363636363636365,110
2024,DET,5. Goal-to-Go (<10),0.3815789473684211,0.43847931405007484,0.6052631578947368,76
2024,GB,1. Own End (75-100),0.5232558139534884,0.14258511894555806,0.5348837209302325,86
2024,GB,2. Own Mid (50-74),0.48046875,0.13120683293300317,0.453125,256
2024,GB,3. Opp Mid (25-49),0.4692737430167598,0.1179369817768199,0.4581005586592179,179
2024,GB,4. Red Zone (10-24),0.4948453608247423,0.04915636922227943,0.41237113402061853,97
2024,GB,5. Goal-to-Go (<10),0.3888888888888889,0.022807604656116524,0.48148148148148145,54
2024,HOU,1. Own End (75-100),0.6,0.07621199342493827,0.43846153846153846,130
2024,HOU,2. Own Mid (50-74),0.6350148367952523,0.028259458870817673,0.41839762611275966,337
2024,HOU,3. Opp Mid (25-49),0.6071428571428571,-0.014009087644062331,0.40625,224
2024,HOU,4. Red Zone (10-24),0.49557522123893805,-0.19644382235815583,0.30973451327433627,113
2024,HOU,5. Goal-to-Go (<10),0.41509433962264153,0.01787015086124299,0.39622641509433965,53
2024,IND,1. Own End (75-100),0.5333333333333333,-0.2837767447060388,0.26666666666666666,135
2024,IND,2. Own Mid (50-74),0.6052631578947368,0.0407752980506404,0.4298245614035088,342
2024,IND,3. Opp Mid (25-49),0.47085201793721976,-0.01083332465801453,0.47533632286995514,223
2024,IND,4. Red Zone (10-24),0.4954954954954955,-0.1201808231652747,0.35135135135135137,111
2024,IND,5. Goal-to-Go (<10),0.265625,-0.05610023974713016,0.390625,64
2024,JAX,1. Own End (75-100),0.6312056737588653,0.07453285744133016,0.40425531914893614,141
2024,JAX,2. Own Mid (50-74),0.6090651558073654,-0.09962065355984491,0.41359773371104813,353
2024,JAX,3. Opp Mid (25-49),0.5,-0.08386047425542428,0.43125,160
2024,JAX,4. Red Zone (10-24),0.5571428571428572,0.2607640259608113,0.4857142857142857,70
2024,JAX,5. Goal-to-Go (<10),0.43137254901960786,-0.005053978923469253,0.35294117647058826,51
2024,KC,1. Own End (75-100),0.5223880597014925,0.11875188807803101,0.47761194029850745,134
2024,KC,2. Own Mid (50-74),0.6596385542168675,0.02467799383342388,0.4819277108433735,332
2024,KC,3. Opp Mid (25-49),0.616,0.20508775688134048,0.524,250
